time,open,high,low,close,open-closeÇÃç∑,"open ,highÇÃç∑Ç™0.010à»è„",,"open ,lowÇÃç∑Ç™0.010à»è„",,"open ,highÇÃç∑Ç™0.009à»è„",,"open ,lowÇÃç∑Ç™0.009à»è„",,"open ,highÇÃç∑Ç™0.008 à»è„",,"open ,lowÇÃç∑Ç™0.008 à»è„",,"open ,highÇÃç∑Ç™0.007à»è„",,"open ,lowÇÃç∑Ç™0.007à»è„",,Volume,Volume MA,"open ,highÇÃç∑Ç™0.006à»è„",,"open ,lowÇÃç∑Ç™0.006à»è„",,"open ,highÇÃç∑Ç™0.005à»è„",,"open ,lowÇÃç∑Ç™0.005à»è„",,"open ,highÇÃç∑Ç™0.004à»è„",,"open ,lowÇÃç∑Ç™0.004à»è„",,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI,Plot,Plot,Oscillator,ATR,,CCI,Fisher,Trigger,Plot,MACD,Signal Line,Histogram,Cross
2021-04-14T12:30:00Z,108.904,108.936,108.898,108.931,0.027,1,FALSE,0,0.03,1,FALSE,0,0.03,1,FALSE,0,0.03,1,FALSE,0,0.03,516,648.8,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,516,648.8,48.2010917,-0.059270714,0,39.37363067,0.055027206,0.165081619,-56.07895917,-1.106055274,-1.178770858,0.927990708,-0.006841523,0.000748996,-0.00759052,NaN
2021-04-14T12:45:00Z,108.931,108.954,108.924,108.95,0.019,1,FALSE,0,0.022,1,FALSE,0,0.022,1,FALSE,0,0.022,1,FALSE,0,0.022,495,624.4,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,495,624.4,50.88861059,-0.058516429,0,41.18145522,0.053239549,0.159718646,-18.37600858,-0.750558154,-1.106055274,0.927990708,-0.005249474,-0.001698536,-0.003550938,NaN
2021-04-14T13:00:00Z,108.95,108.988,108.938,108.968,0.018,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,862,624.05,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,862,624.05,53.35757931,-0.053178929,0,45.51935436,0.053008152,0.159024457,19.1317145,-0.173224135,-0.750558154,0.927990708,-0.002506421,-0.003189038,0.000682617,-0.003189038
2021-04-14T13:15:00Z,108.968,109.051,108.964,108.992,0.024,1,FALSE,0,0.027,1,FALSE,0,0.027,1,FALSE,0,0.027,1,FALSE,0,0.027,883,637.55,1,FALSE,0,0.027,1,FALSE,0,0.027,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,883,637.55,56.49785285,-0.044591786,0,44.05564411,0.055436141,0.166308424,64.2046826,0.415229348,-0.173224135,0.927990708,0.001585787,-0.003611382,0.00519717,NaN
2021-04-14T13:30:00Z,108.992,109.096,108.982,109.01,0.018,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1530,673.2,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,1530,673.2,58.74145698,-0.033713214,0,36.38310709,0.059619274,0.178857823,94.51405509,0.966784901,0.415229348,2.347525892,0.006209759,-0.00284636,0.009056119,NaN
2021-04-14T13:45:00Z,109.01,109.068,108.992,109.066,0.056,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,972,682.5,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,972,682.5,64.82038292,-0.013788214,0,45.9456187,0.060789326,0.182367978,169.677339,1.37159621,0.966784901,2.807594937,0.014229,-0.000760921,0.014989921,NaN
2021-04-14T14:00:00Z,109.066,109.074,108.995,109.008,-0.058,0,-0.061,1,FALSE,0,-0.061,1,FALSE,0,-0.061,1,FALSE,1,FALSE,1,FALSE,960,702.05,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,960,702.05,55.67145535,-0.008688214,0,46.48665823,0.062090088,0.186270265,66.02794411,1.735510084,1.37159621,2.778869779,0.015722946,0.001369137,0.014353808,NaN
2021-04-14T14:15:00Z,109.008,109.077,109.006,109.022,0.014,1,FALSE,0,0.017,1,FALSE,0,0.017,1,FALSE,0,0.017,1,FALSE,0,0.017,905,713.4,1,FALSE,0,0.017,1,FALSE,0,0.017,1,FALSE,0,0.017,109.761375,110.23275,108.6615,905,713.4,57.24029314,0.003465357,0,42.18643409,0.062726511,0.188179532,84.75633528,2.137524726,1.735510084,2.461452514,0.017831046,0.003793513,0.014037533,NaN
2021-04-14T14:30:00Z,109.022,109.027,108.957,108.995,-0.027,0,-0.03,1,FALSE,0,-0.03,1,FALSE,0,-0.03,1,FALSE,0,-0.03,1,FALSE,1160,731,0,-0.03,1,FALSE,0,-0.03,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,1160,731,53.32095361,0.015113214,0,41.88093801,0.063246046,0.189738137,49.5854063,1.826246977,2.137524726,2.490523969,0.017125643,0.006456307,0.010669336,NaN
2021-04-14T14:45:00Z,108.995,109.046,108.938,109.018,0.023,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1430,769.9,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,1430,769.9,56.07977957,0.028331071,0,46.419055,0.066442757,0.19932827,86.01886019,1.385100817,1.826246977,2.563841808,0.018212571,0.009240095,0.008972476,NaN
2021-04-14T15:00:00Z,109.018,109.034,108.978,108.989,-0.029,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1041,794,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,1041,794,51.91359701,0.035834286,0,45.53292408,0.065696846,0.197090537,40.30037547,1.031110946,1.385100817,2.529411765,0.016543211,0.011661505,0.004881707,NaN
2021-04-14T15:15:00Z,108.989,109.012,108.958,108.968,-0.021,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,758,801.45,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,758,801.45,49.07070554,0.037685714,0,45.19200573,0.064861357,0.19458407,6.353240152,0.403638977,1.031110946,2.380147835,0.013371568,0.013425726,-5.41576E-05,0.013425726
2021-04-14T15:30:00Z,108.968,108.992,108.949,108.953,-0.015,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,601,806.8,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,601,806.8,47.08717696,0.034227143,0,38.36946453,0.063299831,0.189899493,-19.49765858,-0.22740446,0.403638977,2.365344468,0.009537699,0.014309272,-0.004771573,NaN
2021-04-14T15:45:00Z,108.953,108.981,108.926,108.935,-0.018,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,522,803.05,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,522,803.05,44.74957275,0.024998929,0,39.21399477,0.062706986,0.188120958,-52.12121212,-0.80861786,-0.22740446,2.303991812,0.004989366,0.014173672,-0.009184306,NaN
2021-04-14T16:00:00Z,108.935,108.964,108.931,108.958,0.023,1,FALSE,0,0.026,1,FALSE,0,0.026,1,FALSE,0,0.026,1,FALSE,0,0.026,538,793.55,1,FALSE,0,0.026,1,FALSE,0,0.026,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,538,793.55,48.28258506,0.018773929,0,42.6507282,0.060585058,0.181755175,-17.31123389,-1.338965375,-0.80861786,2.2160555,0.003203756,0.012948645,-0.009744889,NaN
2021-04-14T16:15:00Z,108.958,108.99,108.911,108.988,0.03,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,500,788.5,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,500,788.5,52.54512486,0.014707143,0,48.30621317,0.061900411,0.185701234,31.0880829,-1.767772003,-1.338965375,2.253,0.004161427,0.011664032,-0.007502605,NaN
2021-04-14T16:30:00Z,108.988,108.99,108.934,108.942,-0.046,0,-0.049,1,FALSE,0,-0.049,1,FALSE,0,-0.049,1,FALSE,0,-0.049,1,FALSE,354,779.45,0,-0.049,1,FALSE,0,-0.049,1,FALSE,0,-0.049,1,FALSE,109.761375,110.23275,108.6615,354,779.45,46.25050666,0.000764286,0,40.14939972,0.061478953,0.18443686,-67.24003127,-1.755774454,-1.767772003,2.309017224,0.001194799,0.00981556,-0.008620761,NaN
2021-04-14T16:45:00Z,108.942,108.953,108.919,108.953,0.011,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,333,769.35,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,333,769.35,47.85905961,-0.006492143,0,46.46540562,0.059516171,0.178548513,-44.30544696,-1.978064431,-1.755774454,2.266932271,-0.000265605,0.007883199,-0.008148804,NaN
2021-04-14T17:00:00Z,108.953,108.963,108.94,108.956,0.003,0,-1.13624E-16,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,257,754.4,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,257,754.4,48.31336978,-0.015183929,0,51.21857194,0.056907873,0.170723619,-41.46524868,-1.897163515,-1.978064431,2.219941349,-0.001167453,0.005729863,-0.006897316,NaN
2021-04-14T17:15:00Z,108.956,108.978,108.944,108.946,-0.01,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,345,748.1,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,345,748.1,46.84806264,-0.029342143,0,49.85676286,0.055271596,0.165814789,-71.83710821,-1.46615152,-1.897163515,2.323943662,-0.002658446,0.003596346,-0.006254792,NaN
2021-04-14T17:30:00Z,108.946,108.972,108.941,108.958,0.012,1,FALSE,0,0.015,1,FALSE,0,0.015,1,FALSE,0,0.015,1,FALSE,0,0.015,276,736.1,1,FALSE,0,0.015,1,FALSE,0,0.015,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,276,736.1,48.85276288,-0.038991786,0,55.14763627,0.053537911,0.160613733,-49.53745151,-0.995569942,-1.46615152,2.201166181,-0.002839042,0.001795167,-0.004634209,NaN
2021-04-14T17:45:00Z,108.958,108.988,108.956,108.978,0.02,1,FALSE,0,0.023,1,FALSE,0,0.023,1,FALSE,0,0.023,1,FALSE,0,0.023,275,725.1,1,FALSE,0,0.023,1,FALSE,0,0.023,1,FALSE,0,0.023,109.761375,110.23275,108.6615,275,725.1,52.09569823,-0.043072857,0,55.45475407,0.051999489,0.155998466,-5.375335959,-0.338388665,-0.995569942,1.894644425,-0.001352739,0.000585118,-0.001937857,NaN
2021-04-14T18:00:00Z,108.978,108.982,108.956,108.964,-0.014,0,-0.017,1,FALSE,0,-0.017,1,FALSE,0,-0.017,1,FALSE,0,-0.017,1,FALSE,315,697.75,0,-0.017,1,FALSE,0,-0.017,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,315,697.75,49.71927587,-0.047878214,0,46.2209027,0.050142382,0.150427147,-39.61010741,0.231917826,-0.338388665,1.776470588,-0.00128965,-0.000112551,-0.0011771,NaN
2021-04-14T18:15:00Z,108.964,108.982,108.953,108.976,0.012,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,161,661.65,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,161,661.65,51.75092475,-0.047561429,0,53.08468835,0.048632212,0.145896637,-7.99086758,0.668875728,0.231917826,1.826495726,-0.00026826,-0.00049833,0.00023007,-0.00049833
2021-04-14T18:30:00Z,108.976,108.978,108.948,108.952,-0.024,0,-0.027,1,FALSE,0,-0.027,1,FALSE,0,-0.027,1,FALSE,0,-0.027,1,FALSE,217,596,0,-0.027,1,FALSE,0,-0.027,1,FALSE,0,-0.027,1,FALSE,109.761375,110.23275,108.6615,217,596,47.60769546,-0.049238929,0,45.54819738,0.04730134,0.14190402,-63.64829396,0.886161711,0.668875728,1.78541492,-0.001379498,-0.001113988,-0.00026551,-0.001113988
2021-04-14T18:45:00Z,108.952,108.964,108.929,108.937,-0.015,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,346,564.7,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,346,564.7,45.17342636,-0.046751786,0,42.05728561,0.046422673,0.139268018,-101.4223871,0.644473587,0.886161711,1.542463657,-0.003430987,-0.001627965,-0.001803022,NaN
2021-04-14T19:00:00Z,108.937,108.946,108.924,108.941,0.004,0,-0.001,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,285,530.95,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,285,530.95,45.96684999,-0.047251071,0,49.04014322,0.044678196,0.134034589,-83.82740448,0.122770861,0.644473587,1.412191582,-0.00468009,-0.002118463,-0.002561627,NaN
2021-04-14T19:15:00Z,108.941,108.946,108.935,108.941,0,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,134,492.4,0,FALSE,1,FALSE,0,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,134,492.4,45.96684999,-0.043615,0,50.15931721,0.042272611,0.126817832,-80.69381599,-0.319861003,0.122770861,1.548883757,-0.005605399,-0.002611568,-0.002993831,NaN
2021-04-14T19:30:00Z,108.941,108.958,108.932,108.932,-0.009,1,FALSE,0,0.006,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,234,446.1,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,234,446.1,44.29417142,-0.042907143,0,42.36127718,0.041110281,0.123330844,-109.273183,-0.578068388,-0.319861003,1.437774524,-0.006984425,-0.003092232,-0.003892192,NaN
2021-04-14T19:45:00Z,108.932,108.934,108.894,108.898,-0.034,0,-0.037,1,FALSE,0,-0.037,1,FALSE,0,-0.037,1,FALSE,0,-0.037,1,FALSE,463,397.75,0,-0.037,1,FALSE,0,-0.037,1,FALSE,0,-0.037,1,FALSE,109.761375,110.23275,108.6615,463,397.75,38.58231684,-0.043570714,0,35.85964026,0.041030976,0.123092927,-236.4901017,-0.97423732,-0.578068388,1.349893542,-0.010697514,-0.003965396,-0.006732118,NaN
2021-04-14T20:00:00Z,108.898,108.912,108.881,108.888,-0.01,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,261,358.75,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,261,358.75,37.06827223,-0.045436071,0,31.45696733,0.040314477,0.120943432,-230.9167626,-1.412807059,-0.97423732,1.349893542,-0.014282442,-0.005402029,-0.008880412,NaN
2021-04-14T20:15:00Z,108.888,108.914,108.886,108.901,0.013,1,FALSE,0,0.016,1,FALSE,0,0.016,1,FALSE,0,0.016,1,FALSE,0,0.016,227,332.2,1,FALSE,0,0.016,1,FALSE,0,0.016,1,FALSE,0,0.016,109.761375,110.23275,108.6615,227,332.2,40.34560721,-0.044718571,0,33.79983292,0.039434872,0.118304615,-154.9606856,-1.766267033,-1.412807059,1.349893542,-0.015891346,-0.00702444,-0.008866906,NaN
2021-04-14T20:30:00Z,108.901,108.928,108.895,108.927,0.026,1,FALSE,0,0.029,1,FALSE,0,0.029,1,FALSE,0,0.029,1,FALSE,0,0.029,306,317.45,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,306,317.45,46.36202802,-0.040046786,0,42.46612125,0.038975238,0.116925714,-57.01981051,-1.76526915,-1.766267033,1.349893542,-0.014896711,-0.008649824,-0.006246888,NaN
2021-04-14T20:45:00Z,108.927,108.952,108.906,108.917,-0.01,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,356,309.15,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,356,309.15,44.50295701,-0.0391625,0,37.87258228,0.039477007,0.11843102,-84.44444444,-1.276882678,-1.76526915,1.349893542,-0.014745397,-0.010134923,-0.004610473,NaN
2021-04-14T21:00:00Z,108.917,108.974,108.915,108.937,0.02,1,FALSE,0,0.023,1,FALSE,0,0.023,1,FALSE,0,0.023,1,FALSE,0,0.023,38,284.15,1,FALSE,0,0.023,1,FALSE,0,0.023,1,FALSE,0,0.023,109.761375,110.23275,108.6615,38,284.15,48.91501773,-0.032638214,0,37.49969379,0.040871506,0.122614519,-15.56683587,-0.566382182,-1.276882678,1.349893542,-0.012863365,-0.011182965,-0.0016804,NaN
2021-04-14T21:15:00Z,108.937,108.946,108.937,108.946,0.009,0,-0.006,0,0.012,1,FALSE,0,0.012,1,FALSE,0,0.012,1,FALSE,0,0.012,9,259.6,1,FALSE,0,0.012,1,FALSE,0,0.012,1,FALSE,0,0.012,109.761375,110.23275,108.6615,9,259.6,50.81017019,-0.021785,0,40.95762658,0.03859497,0.115784911,24.20856611,0.060274014,-0.566382182,1.349893542,-0.010524299,-0.011832322,0.001308023,-0.011832322
2021-04-14T21:30:00Z,108.946,108.95,108.944,108.946,0,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,8,242.3,0,FALSE,0,FALSE,0,FALSE,0,FALSE,1,FALSE,0,FALSE,109.761375,110.23275,108.6615,8,242.3,50.81017019,-0.015802143,0,44.18393004,0.036266758,0.108800274,23.25581395,0.650642873,0.060274014,1.349893542,-0.008571763,-0.012161918,0.003590155,NaN
2021-04-14T21:45:00Z,108.946,108.964,108.931,108.942,-0.004,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,33,227.3,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,33,227.3,49.85679873,-0.010161429,0,43.55385006,0.036033418,0.108100254,10.78320091,1.191625984,0.650642873,1.349893542,-0.007263402,-0.012192916,0.004929513,NaN
2021-04-14T22:00:00Z,108.942,108.961,108.923,108.924,-0.018,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,310,229.95,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,310,229.95,45.70117639,-0.0080075,0,38.32651176,0.036173888,0.108521665,-51.05020251,1.519172778,1.191625984,1.349893542,-0.007591457,-0.011847798,0.004256341,NaN
2021-04-14T22:15:00Z,108.924,108.932,108.916,108.929,0.005,0,-0.002,0,0.008,0,-0.002,0,0.008,0,-0.002,1,FALSE,1,FALSE,1,FALSE,158,220.6,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,158,220.6,47.02213236,-0.00621,0,36.04480418,0.034732896,0.104198689,-28.9039039,1.296815011,1.519172778,1.349893542,-0.007363107,-0.011078983,0.003715876,NaN
2021-04-14T22:30:00Z,108.929,108.95,108.918,108.944,0.015,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,204,217,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,204,217,50.88259431,-0.001248571,0,42.64692966,0.034537689,0.103613068,31.00775194,1.085696132,1.296815011,1.349893542,-0.005903709,-0.009969246,0.004065536,NaN
2021-04-14T22:45:00Z,108.944,108.966,108.935,108.96,0.016,1,FALSE,0,0.019,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,93,207.9,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,93,207.9,54.67646065,0.008378214,0,49.08404602,0.034284997,0.102854992,100.7281553,1.244845814,1.085696132,1.349893542,-0.003416675,-0.008693686,0.005277012,NaN
2021-04-14T23:00:00Z,108.96,108.96,108.944,108.947,-0.013,0,-0.016,1,FALSE,0,-0.016,1,FALSE,0,-0.016,1,FALSE,0,-0.016,1,FALSE,153,199.8,0,-0.016,1,FALSE,0,-0.016,1,FALSE,0,-0.016,1,FALSE,109.761375,110.23275,108.6615,153,199.8,51.21505646,0.013700714,0,46.10251821,0.032978926,0.098936778,53.79746835,1.563626993,1.244845814,1.349893542,-0.002466244,-0.007329336,0.004863092,NaN
2021-04-14T23:15:00Z,108.947,108.958,108.938,108.942,-0.005,1,FALSE,0,0.002,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,111,197.3,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,111,197.3,49.90641807,0.019080357,0,44.53872029,0.03205186,0.09615558,43.62880886,1.707728231,1.563626993,1.349893542,-0.002092359,-0.006132557,0.004040198,NaN
2021-04-14T23:30:00Z,108.942,108.942,108.908,108.909,-0.033,0,-0.036,1,FALSE,0,-0.036,1,FALSE,0,-0.036,1,FALSE,0,-0.036,1,FALSE,153,194.1,0,-0.036,1,FALSE,0,-0.036,1,FALSE,0,-0.036,1,FALSE,109.761375,110.23275,108.6615,153,194.1,42.23578526,0.016561071,0,40.86288911,0.032191013,0.096573038,-94.98446516,1.037696727,1.707728231,1.349893542,-0.004408064,-0.005452976,0.001044912,NaN
2021-04-14T23:45:00Z,108.909,108.912,108.868,108.895,-0.014,0,-0.017,1,FALSE,0,-0.017,1,FALSE,0,-0.017,1,FALSE,0,-0.017,1,FALSE,440,198.8,0,-0.017,1,FALSE,0,-0.017,1,FALSE,0,-0.017,1,FALSE,109.761375,110.23275,108.6615,440,198.8,39.46450628,0.010874643,0,48.01379863,0.033034512,0.099103536,-132.6164875,0.307558157,1.037696727,1.349893542,-0.007288937,-0.005310439,-0.001978497,-0.005310439
2021-04-15T00:00:00Z,108.895,108.902,108.839,108.846,-0.049,0,-0.052,1,FALSE,0,-0.052,1,FALSE,0,-0.052,1,FALSE,1,FALSE,1,FALSE,693,219.2,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,693,219.2,31.63953874,-0.001774643,0,37.96126222,0.035174904,0.105524712,-245.1980081,-0.355642943,0.307558157,1.349893542,-0.013371798,-0.00598915,-0.007382648,NaN
2021-04-15T00:15:00Z,108.846,108.872,108.822,108.848,0.002,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,678,246.4,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,678,246.4,32.23018947,-0.011428214,0,37.56811335,0.036233839,0.108701518,-189.6736223,-0.943759846,-0.355642943,1.349893542,-0.017825644,-0.007126282,-0.010699362,NaN
2021-04-15T00:30:00Z,108.848,108.868,108.837,108.837,-0.011,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,511,260.25,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,511,260.25,30.66105479,-0.022983214,0,31.00844807,0.035859994,0.107579981,-176.6254579,-1.394818816,-0.943759846,1.349893542,-0.021989475,-0.008751434,-0.013238041,NaN
2021-04-15T00:45:00Z,108.837,108.893,108.832,108.878,0.041,1,FALSE,0,0.044,1,FALSE,0,0.044,1,FALSE,0,0.044,1,FALSE,0,0.044,1225,298.35,1,FALSE,0,0.044,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,1225,298.35,41.99625623,-0.028746071,0,38.16493379,0.037655708,0.112967125,-77.28671944,-1.604747605,-1.394818816,1.349893542,-0.021730489,-0.010509965,-0.011220524,NaN
2021-04-15T01:00:00Z,108.878,108.881,108.811,108.83,-0.048,0,-0.051,1,FALSE,0,-0.051,1,FALSE,0,-0.051,1,FALSE,0,-0.051,1,FALSE,748,322.7,0,-0.051,1,FALSE,0,-0.051,1,FALSE,0,-0.051,1,FALSE,109.761375,110.23275,108.6615,748,322.7,34.81965878,-0.042987857,0,37.0594582,0.039966015,0.119898045,-158.2840237,-1.936130249,-1.604747605,1.349893542,-0.025108998,-0.012920223,-0.012188775,NaN
2021-04-15T01:15:00Z,108.83,108.848,108.806,108.826,-0.004,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,650,343.85,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,650,343.85,34.29373091,-0.055252857,0,39.78162541,0.0401113,0.120333899,-139.2131431,-2.318863769,-1.936130249,1.349893542,-0.027788924,-0.015733854,-0.01205507,NaN
2021-04-15T01:30:00Z,108.826,108.934,108.824,108.898,0.072,1,FALSE,0,0.075,1,FALSE,0,0.075,1,FALSE,0,0.075,1,FALSE,0,0.075,1157,386.4,1,FALSE,0,0.075,1,FALSE,0,0.075,1,FALSE,0,0.075,109.761375,110.23275,108.6615,1157,386.4,49.17490135,-0.050831429,0,45.11068732,0.04510335,0.135310049,-12.29079498,-1.800369802,-2.318863769,1.349893542,-0.023828309,-0.01814896,-0.005679349,NaN
2021-04-15T01:45:00Z,108.898,108.902,108.864,108.89,-0.008,0,-0.011,1,FALSE,0,-0.011,1,FALSE,0,-0.011,1,FALSE,0,-0.011,1,FALSE,671,402.15,0,-0.011,1,FALSE,0,-0.011,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,671,402.15,47.87741397,-0.048911071,0,49.75830639,0.044595967,0.133787902,-23.70447271,-1.023043017,-1.800369802,1.349893542,-0.021091892,-0.020002718,-0.001089173,NaN
2021-04-15T02:00:00Z,108.89,108.906,108.845,108.862,-0.028,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,631,431.8,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,1,FALSE,109.761375,110.23275,108.6615,631,431.8,43.54662635,-0.049636071,0,46.52087254,0.045767684,0.137303052,-64.9550706,-0.3504387,-1.023043017,1.349893542,-0.02094123,-0.02151964,0.00057841,-0.02151964
