,名前,天気,ラウンド,頭数,枠番,馬番,斥量,フィールド,距離,馬場,馬場指数,タイム指数,馬体重,着順
22797,1,0,7,16,3,5,57.0,0,1400,19,-21.0,79.0,494.0,5
22798,1,9,9,12,4,4,57.0,9,1200,0,-3.0,83.0,462.0,5
22799,1,9,7,9,2,2,57.0,0,2400,0,-13.0,86.0,514.0,5
22800,1,0,8,18,1,1,52.0,9,1400,9,4.0,82.0,428.0,5
22801,1,0,7,16,5,10,55.0,0,1400,19,-21.0,68.0,500.0,5
22802,1,9,9,12,7,9,54.0,9,1200,0,-3.0,85.0,452.0,5
22803,1,0,7,16,2,4,57.0,0,1400,19,-21.0,66.0,484.0,5
22804,1,0,7,16,8,16,57.0,0,1400,19,-21.0,83.0,500.0,5
22805,1,9,8,10,4,4,55.0,9,2000,0,-3.0,75.0,500.0,5
22806,1,0,8,18,2,4,54.0,9,1400,9,4.0,82.0,440.0,5
22807,1,9,9,12,8,11,54.0,9,1200,0,-3.0,84.0,462.0,5
22808,1,9,8,15,1,1,57.0,0,1700,19,-19.0,93.0,468.0,1
22809,1,0,8,18,7,15,55.0,9,1400,9,4.0,92.0,408.0,1
22810,1,9,8,15,5,9,57.0,0,1700,19,-19.0,88.0,506.0,5
22811,1,9,9,12,8,12,52.0,9,1200,0,-3.0,75.0,398.0,5
22812,1,9,8,15,4,6,57.0,0,1700,19,-19.0,93.0,560.0,5
22813,1,0,8,18,7,14,52.0,9,1400,9,4.0,69.0,438.0,5
22814,1,0,8,18,6,11,52.0,9,1400,9,4.0,83.0,414.0,5
22815,1,0,7,16,1,1,51.0,0,1400,19,-21.0,49.0,442.0,5
22816,1,9,8,15,3,5,57.0,0,1700,19,-19.0,62.0,524.0,5
22817,1,0,7,16,2,3,57.0,0,1400,19,-21.0,78.0,482.0,5
22818,1,0,7,16,8,15,57.0,0,1400,19,-21.0,86.0,518.0,1
22819,1,0,8,18,6,12,52.0,9,1400,9,4.0,76.0,428.0,5
22820,1,9,8,15,8,14,56.0,0,1700,19,-19.0,83.0,524.0,5
22821,1,0,8,18,3,5,51.0,9,1400,9,4.0,80.0,440.0,5
22822,1,0,8,18,7,13,55.0,9,1400,9,4.0,76.0,466.0,5
22823,1,0,8,18,3,6,52.0,9,1400,9,4.0,89.0,472.0,5
22824,1,9,8,15,2,3,54.0,0,1700,19,-19.0,84.0,464.0,5
22825,1,0,7,16,6,12,54.0,0,1400,19,-21.0,72.0,502.0,5
22826,1,0,8,18,2,3,55.0,9,1400,9,4.0,73.0,472.0,5
22827,1,9,9,12,7,10,55.0,9,1200,0,-3.0,96.0,446.0,1
22828,1,9,8,10,6,6,55.0,9,2000,0,-3.0,74.0,406.0,5
22829,1,9,9,12,6,8,53.0,9,1200,0,-3.0,65.0,494.0,5
22830,1,0,8,18,8,18,55.0,9,1400,9,4.0,81.0,476.0,5
22831,1,0,7,16,5,9,52.0,0,1400,19,-21.0,40.0,440.0,5
22832,1,9,1,9,1,1,54.0,9,1200,0,-3.0,64.0,442.0,1
22833,1,9,1,9,6,6,54.0,9,1200,0,-3.0,48.0,446.0,5
22834,1,9,1,11,6,6,54.0,9,1800,19,4.0,79.0,476.0,1
22835,1,9,1,11,5,5,54.0,9,1800,19,4.0,80.0,488.0,1
22836,1,9,1,11,7,8,54.0,9,1800,19,4.0,54.0,438.0,5
22837,1,9,1,11,3,3,54.0,9,1800,19,4.0,80.0,434.0,1
22838,1,9,1,11,8,10,52.0,9,1800,19,4.0,62.0,386.0,5
22839,1,9,1,11,8,11,54.0,9,1800,19,4.0,45.0,466.0,5
22840,1,9,1,11,1,1,52.0,9,1800,19,4.0,70.0,438.0,5
22841,1,9,1,9,7,7,54.0,9,1200,0,-3.0,57.0,432.0,5
22842,1,9,1,9,8,8,54.0,9,1200,0,-3.0,64.0,448.0,1
22843,1,9,1,11,6,7,54.0,9,1800,19,4.0,62.0,474.0,5
22844,1,9,1,11,2,2,51.0,9,1800,19,4.0,71.0,428.0,5
22845,1,9,1,11,4,4,54.0,9,1800,19,4.0,66.0,438.0,5
22846,1,9,1,11,7,9,54.0,9,1800,19,4.0,64.0,480.0,5
22847,1,9,1,9,2,2,54.0,9,1200,0,-3.0,48.0,462.0,5
22848,1,9,1,9,3,3,54.0,9,1200,0,-3.0,58.0,446.0,5
22849,1,9,1,9,8,9,54.0,9,1200,0,-3.0,57.0,478.0,5
22850,1,9,1,9,5,5,54.0,9,1200,0,-3.0,61.0,464.0,1
22851,1,9,5,16,6,11,54.0,9,1800,19,4.0,-4.0,482.0,5
22852,1,0,5,14,1,1,54.0,9,1600,9,5.0,83.0,488.0,1
22853,1,0,5,14,3,4,54.0,9,1600,9,5.0,83.0,454.0,1
22854,1,0,5,14,7,12,54.0,9,1600,9,5.0,77.0,442.0,1
22855,1,0,5,14,4,5,54.0,9,1600,9,5.0,74.0,432.0,5
22856,1,0,5,14,3,3,54.0,9,1600,9,5.0,72.0,450.0,5
22857,1,0,5,14,5,8,54.0,9,1600,9,5.0,67.0,480.0,5
22858,1,0,5,14,6,9,54.0,9,1600,9,5.0,66.0,434.0,5
22859,1,0,5,14,5,7,54.0,9,1600,9,5.0,65.0,468.0,5
22860,1,0,5,14,6,10,54.0,9,1600,9,5.0,64.0,458.0,5
22861,1,0,5,14,7,11,54.0,9,1600,9,5.0,62.0,446.0,5
22862,1,0,5,14,2,2,54.0,9,1600,9,5.0,63.0,486.0,5
22863,1,0,5,14,8,13,54.0,9,1600,9,5.0,57.0,494.0,5
22864,1,0,5,14,8,14,54.0,9,1600,9,5.0,50.0,508.0,5
22865,1,0,5,14,4,6,54.0,9,1600,9,5.0,29.0,442.0,5
22866,1,9,5,16,7,14,54.0,9,1800,19,4.0,78.0,414.0,1
22867,1,9,5,16,2,3,54.0,9,1800,19,4.0,76.0,492.0,1
22868,1,9,5,16,3,6,54.0,9,1800,19,4.0,73.0,508.0,1
22869,1,9,5,16,1,1,53.0,9,1800,19,4.0,74.0,442.0,5
22870,1,9,5,16,8,15,54.0,9,1800,19,4.0,74.0,486.0,5
22871,1,9,5,16,2,4,54.0,9,1800,19,4.0,71.0,466.0,5
22872,1,9,5,16,7,13,54.0,9,1800,19,4.0,70.0,532.0,5
22873,1,9,5,16,4,7,54.0,9,1800,19,4.0,67.0,522.0,5
22874,1,9,5,16,6,12,54.0,9,1800,19,4.0,64.0,514.0,5
22875,1,9,5,16,3,5,54.0,9,1800,19,4.0,50.0,464.0,5
22876,1,9,5,16,5,10,54.0,9,1800,19,4.0,49.0,466.0,5
22877,1,9,5,16,5,9,52.0,9,1800,19,4.0,46.0,448.0,5
22878,1,9,5,16,4,8,54.0,9,1800,19,4.0,45.0,440.0,5
22879,1,9,5,16,1,2,54.0,9,1800,19,4.0,43.0,424.0,5
22880,1,9,5,16,8,16,54.0,9,1800,19,4.0,-3.0,512.0,5
22881,1,9,6,12,5,6,54.0,9,1200,19,4.0,63.0,442.0,1
22882,1,9,6,12,4,4,54.0,9,1200,19,4.0,63.0,444.0,1
22883,1,9,6,12,5,5,54.0,9,1200,19,4.0,60.0,422.0,1
22884,1,9,6,12,2,2,54.0,9,1200,19,4.0,52.0,426.0,5
22885,1,9,6,12,7,9,52.0,9,1200,19,4.0,50.0,380.0,5
22886,1,9,6,12,6,8,54.0,9,1200,19,4.0,50.0,444.0,5
22887,1,9,6,12,6,7,53.0,9,1200,19,4.0,49.0,432.0,5
22888,1,9,6,12,3,3,52.0,9,1200,19,4.0,46.0,418.0,5
22889,1,9,6,12,8,12,54.0,9,1200,19,4.0,46.0,442.0,5
22890,1,9,6,12,1,1,54.0,9,1200,19,4.0,42.0,450.0,5
22891,1,9,6,12,8,11,54.0,9,1200,19,4.0,39.0,468.0,5
22892,1,9,6,12,7,10,54.0,9,1200,19,4.0,34.0,410.0,5
22893,1,9,5,6,5,5,54.0,9,1800,0,-3.0,63.0,506.0,1
22894,1,9,5,6,1,1,54.0,9,1800,0,-3.0,63.0,510.0,1
22895,1,9,5,6,3,3,54.0,9,1800,0,-3.0,57.0,450.0,1
22896,1,9,5,6,2,2,54.0,9,1800,0,-3.0,54.0,492.0,5
22897,1,9,5,6,6,6,54.0,9,1800,0,-3.0,50.0,472.0,5
22898,1,9,5,6,4,4,54.0,9,1800,0,-3.0,43.0,472.0,5
22899,1,19,12,11,2,2,52.0,9,1800,0,-2.0,88.0,462.0,5
22900,1,19,12,11,7,8,53.0,9,1800,0,-2.0,92.0,432.0,1
22901,1,19,12,11,7,9,53.0,9,1800,0,-2.0,86.0,502.0,5
22902,1,19,12,11,3,3,55.0,9,1800,0,-2.0,88.0,524.0,5
22903,1,19,12,11,1,1,53.0,9,1800,0,-2.0,86.0,482.0,5
22904,1,19,12,11,8,11,55.0,9,1800,0,-2.0,89.0,450.0,1
22905,1,19,12,11,6,6,50.0,9,1800,0,-2.0,62.0,498.0,5
22906,1,19,12,11,4,4,54.0,9,1800,0,-2.0,80.0,506.0,5
22907,1,19,12,11,8,10,55.0,9,1800,0,-2.0,88.0,508.0,5
22908,1,19,12,11,6,7,51.0,9,1800,0,-2.0,73.0,472.0,5
22909,1,19,12,11,5,5,53.0,9,1800,0,-2.0,88.0,526.0,1
22910,1,9,11,15,4,8,53.0,0,1400,29,-28.0,87.0,444.0,5
22911,1,9,11,15,3,6,54.0,0,1400,29,-28.0,77.0,494.0,5
22912,1,9,11,15,1,1,53.0,0,1400,29,-28.0,97.0,434.0,1
22913,1,9,11,15,1,2,55.0,0,1400,29,-28.0,93.0,468.0,5
22914,1,9,11,15,6,12,55.0,0,1400,29,-28.0,97.0,490.0,5
22915,1,9,11,15,5,10,53.0,0,1400,29,-28.0,90.0,500.0,5
22916,1,9,11,15,5,9,55.0,0,1400,29,-28.0,78.0,492.0,5
22917,1,9,11,15,7,14,54.0,0,1400,29,-28.0,86.0,522.0,5
22918,1,9,11,15,2,3,56.0,0,1400,29,-28.0,87.0,472.0,5
22919,1,9,11,15,6,11,55.0,0,1400,29,-28.0,93.0,532.0,5
22920,1,9,11,15,8,15,56.0,0,1400,29,-28.0,93.0,540.0,5
22921,1,9,11,15,4,7,55.0,0,1400,29,-28.0,80.0,464.0,5
22922,1,9,11,15,7,13,54.0,0,1400,29,-28.0,99.0,510.0,1
22923,1,9,11,15,8,16,56.0,0,1400,29,-28.0,99.0,518.0,1
22924,1,9,11,15,3,5,54.0,0,1400,29,-28.0,0.0,510.0,1
22925,1,9,11,15,2,4,55.0,0,1400,29,-28.0,96.0,504.0,5
22926,1,9,9,10,7,7,57.0,9,2000,19,9.0,86.0,490.0,1
22927,1,9,9,10,8,10,55.0,9,2000,19,9.0,74.0,420.0,5
22928,1,9,9,10,7,8,57.0,9,2000,19,9.0,70.0,488.0,5
22929,1,9,9,10,1,1,54.0,9,2000,19,9.0,71.0,466.0,5
22930,1,9,9,10,4,4,57.0,9,2000,19,9.0,56.0,536.0,5
22931,1,9,9,10,3,3,54.0,9,2000,19,9.0,77.0,454.0,1
22932,1,9,9,10,8,9,57.0,9,2000,19,9.0,73.0,492.0,5
22933,1,9,9,10,6,6,54.0,9,2000,19,9.0,87.0,452.0,1
22934,1,9,9,10,2,2,57.0,9,2000,19,9.0,63.0,536.0,5
22963,1,9,10,13,5,7,55.0,9,1800,19,1.0,93.0,456.0,5
22964,1,9,10,13,2,2,55.0,9,1800,19,1.0,80.0,468.0,5
22965,1,9,10,13,8,13,55.0,9,1800,19,1.0,88.0,440.0,5
22966,1,9,10,13,3,3,52.0,9,1800,19,1.0,97.0,458.0,1
22967,1,9,10,13,6,8,55.0,9,1800,19,1.0,89.0,474.0,5
22968,1,9,10,13,6,9,55.0,9,1800,19,1.0,87.0,468.0,5
22969,1,9,10,13,8,12,55.0,9,1800,19,1.0,91.0,478.0,5
22970,1,9,10,13,7,11,55.0,9,1800,19,1.0,89.0,428.0,5
22971,1,9,10,13,4,5,55.0,9,1800,19,1.0,92.0,480.0,5
22972,1,9,10,13,4,4,55.0,9,1800,19,1.0,62.0,498.0,5
22973,1,9,10,13,7,10,55.0,9,1800,19,1.0,96.0,444.0,1
22974,1,9,10,13,5,6,55.0,9,1800,19,1.0,89.0,428.0,5
22975,1,9,10,13,1,1,55.0,9,1800,19,1.0,94.0,466.0,1
22976,1,9,9,12,7,9,54.0,9,2600,19,1.0,84.0,468.0,5
22977,1,9,9,12,2,2,55.0,9,2600,19,1.0,86.0,428.0,5
22978,1,9,9,12,6,8,57.0,9,2600,19,1.0,89.0,500.0,5
22979,1,9,9,12,8,11,52.0,9,2600,19,1.0,92.0,476.0,1
22980,1,9,9,12,5,6,57.0,9,2600,19,1.0,81.0,518.0,5
22981,1,9,9,12,1,1,54.0,9,2600,19,1.0,94.0,458.0,1
22982,1,9,9,12,5,5,57.0,9,2600,19,1.0,77.0,496.0,5
22983,1,9,9,12,8,12,57.0,9,2600,19,1.0,93.0,466.0,1
22984,1,9,9,12,4,4,57.0,9,2600,19,1.0,87.0,462.0,5
22985,1,9,9,12,3,3,54.0,9,2600,19,1.0,90.0,460.0,5
22986,1,9,9,12,7,10,55.0,9,2600,19,1.0,68.0,516.0,5
22987,1,9,10,8,4,4,54.0,9,2000,0,-4.0,90.0,490.0,1
22988,1,9,10,8,5,5,54.0,9,2000,0,-4.0,84.0,450.0,5
22989,1,9,10,8,7,7,57.0,9,2000,0,-4.0,85.0,460.0,5
22990,1,9,10,8,3,3,57.0,9,2000,0,-4.0,90.0,470.0,5
22991,1,9,10,8,6,6,55.0,9,2000,0,-4.0,84.0,422.0,5
22992,1,9,10,8,8,8,54.0,9,2000,0,-4.0,90.0,474.0,5
22993,1,9,10,8,2,2,55.0,9,2000,0,-4.0,98.0,480.0,1
22994,1,9,10,8,1,1,54.0,9,2000,0,-4.0,92.0,502.0,1
22995,1,9,11,15,6,11,55.0,0,1700,29,-17.0,89.0,462.0,5
22996,1,9,11,15,2,2,57.0,0,1700,29,-17.0,90.0,500.0,5
22997,1,9,11,15,8,14,57.0,0,1700,29,-17.0,89.0,510.0,5
22998,1,9,11,15,2,3,57.0,0,1700,29,-17.0,89.0,474.0,5
22999,1,9,11,15,6,10,57.0,0,1700,29,-17.0,86.0,472.0,5
23000,1,9,11,15,3,4,57.0,0,1700,29,-17.0,89.0,476.0,5
23001,1,9,11,15,5,9,57.0,0,1700,29,-17.0,90.0,490.0,5
23002,1,9,11,15,1,1,57.0,0,1700,29,-17.0,97.0,526.0,1
23003,1,9,11,15,4,7,55.0,0,1700,29,-17.0,92.0,490.0,5
23004,1,9,11,15,5,8,57.0,0,1700,29,-17.0,92.0,508.0,5
23005,1,9,11,15,8,15,57.0,0,1700,29,-17.0,89.0,480.0,5
23006,1,9,11,15,3,5,57.0,0,1700,29,-17.0,97.0,516.0,1
23007,1,9,11,15,7,13,57.0,0,1700,29,-17.0,92.0,496.0,5
23008,1,9,11,15,7,12,57.0,0,1700,29,-17.0,84.0,476.0,5
23009,1,9,11,15,4,6,57.0,0,1700,29,-17.0,98.0,476.0,1
23010,1,9,10,10,2,2,57.0,9,1200,19,9.0,83.0,464.0,1
23011,1,9,10,10,3,3,55.0,9,1200,19,9.0,79.0,476.0,5
23012,1,9,10,10,8,10,55.0,9,1200,19,9.0,50.0,478.0,5
23013,1,9,10,10,5,5,52.0,9,1200,19,9.0,90.0,484.0,1
23014,1,9,10,10,4,4,57.0,9,1200,19,9.0,90.0,520.0,1
23015,1,9,10,10,6,6,55.0,9,1200,19,9.0,79.0,480.0,5
23016,1,9,10,10,8,9,57.0,9,1200,19,9.0,71.0,490.0,5
23017,1,9,10,10,7,7,55.0,9,1200,19,9.0,74.0,444.0,5
23018,1,9,10,10,1,1,55.0,9,1200,19,9.0,79.0,476.0,5
23019,1,9,10,10,7,8,55.0,9,1200,19,9.0,58.0,452.0,5
23024,1,9,11,16,3,5,57.0,9,1200,0,-3.0,97.0,480.0,5
23025,1,9,11,16,6,11,55.0,9,1200,0,-3.0,104.0,464.0,1
23026,1,9,11,16,7,13,57.0,9,1200,0,-3.0,83.0,494.0,5
23027,1,9,11,16,6,12,57.0,9,1200,0,-3.0,83.0,480.0,5
23028,1,9,11,16,5,10,57.0,9,1200,0,-3.0,97.0,430.0,5
23029,1,9,11,16,8,16,57.0,9,1200,0,-3.0,80.0,492.0,5
23030,1,9,11,16,7,14,55.0,9,1200,0,-3.0,98.0,504.0,5
23031,1,9,11,16,2,4,55.0,9,1200,0,-3.0,94.0,476.0,5
23032,1,9,11,16,5,9,57.0,9,1200,0,-3.0,103.0,468.0,1
23033,1,9,11,16,4,7,55.0,9,1200,0,-3.0,96.0,424.0,5
23034,1,9,11,16,2,3,57.0,9,1200,0,-3.0,100.0,488.0,5
23035,1,9,11,16,1,2,57.0,9,1200,0,-3.0,101.0,458.0,5
23036,1,9,11,16,8,15,55.0,9,1200,0,-3.0,100.0,506.0,5
23037,1,9,11,16,4,8,57.0,9,1200,0,-3.0,100.0,452.0,5
23038,1,9,11,16,1,1,55.0,9,1200,0,-3.0,103.0,450.0,1
23039,1,9,11,16,3,6,57.0,9,1200,0,-3.0,77.0,476.0,5
23043,1,9,3,15,3,4,56.0,0,1700,29,-16.0,82.0,482.0,1
23044,1,29,3,16,3,5,56.0,0,1800,29,-27.0,71.0,494.0,5
23045,1,29,3,16,8,15,56.0,0,1800,29,-27.0,76.0,446.0,1
23046,1,9,4,14,4,6,56.0,0,1700,9,-16.0,53.0,526.0,5
23047,1,9,7,16,1,1,56.0,9,2000,19,1.0,81.0,482.0,1
23048,1,9,4,14,5,8,56.0,0,1700,9,-16.0,63.0,470.0,5
23049,1,9,6,13,1,1,54.0,9,2000,0,-4.0,89.0,490.0,1
23050,1,9,3,15,8,15,56.0,9,1200,0,-4.0,90.0,512.0,1
23051,1,9,4,14,8,14,53.0,0,1700,9,-16.0,59.0,500.0,5
23052,1,9,6,13,5,7,54.0,9,2000,0,-4.0,87.0,444.0,1
23053,1,9,2,11,4,4,56.0,0,2400,9,-16.0,77.0,518.0,5
23054,1,9,4,16,6,12,56.0,9,2400,19,9.0,84.0,470.0,1
23055,1,9,4,16,2,4,56.0,9,2400,19,9.0,87.0,462.0,1
23056,1,9,3,15,4,6,54.0,0,1700,29,-16.0,67.0,424.0,5
23057,1,9,7,16,7,13,56.0,9,2000,19,1.0,70.0,454.0,5
23058,1,29,2,13,3,4,54.0,0,1700,29,-15.0,59.0,516.0,5
23059,1,9,3,15,7,13,52.0,0,1700,29,-16.0,55.0,396.0,5
23060,1,9,2,11,6,7,54.0,0,2400,9,-16.0,62.0,496.0,5
23061,1,9,4,14,6,9,56.0,0,1700,9,-16.0,63.0,490.0,5
23062,1,9,4,16,8,17,56.0,9,2400,19,9.0,64.0,484.0,5
23063,1,9,3,15,1,1,56.0,0,1700,29,-16.0,83.0,500.0,1
23064,1,9,3,15,2,3,56.0,0,1700,29,-16.0,78.0,506.0,1
23065,1,9,3,15,3,6,54.0,9,1200,0,-4.0,66.0,480.0,5
23066,1,19,2,16,6,11,54.0,0,1400,29,-25.0,67.0,434.0,5
23067,1,9,3,15,4,7,56.0,0,1700,29,-16.0,60.0,448.0,5
23068,1,29,2,13,7,11,54.0,0,1700,29,-15.0,47.0,490.0,5
23069,1,9,4,14,1,1,54.0,0,1700,9,-16.0,67.0,480.0,5
23070,1,9,6,13,8,12,54.0,9,2000,0,-4.0,74.0,408.0,5
23071,1,9,4,16,4,8,56.0,9,2400,19,9.0,70.0,476.0,5
23072,1,9,3,15,5,8,56.0,0,1700,29,-16.0,55.0,442.0,5
23073,1,29,2,13,2,2,53.0,0,1700,29,-15.0,61.0,476.0,1
23074,1,9,7,16,7,14,54.0,9,2000,19,1.0,85.0,452.0,1
23075,1,9,6,13,5,6,51.0,9,2000,0,-4.0,82.0,458.0,5
23076,1,9,4,16,8,16,56.0,9,2400,19,9.0,81.0,470.0,5
23077,1,19,2,16,6,12,54.0,0,1400,29,-25.0,55.0,486.0,5
23078,1,29,2,13,5,8,54.0,0,1700,29,-15.0,53.0,428.0,5
23079,1,9,7,16,5,9,56.0,9,2000,19,1.0,66.0,468.0,5
23080,1,9,7,16,4,7,54.0,9,2000,19,1.0,64.0,464.0,5
23081,1,9,3,15,2,4,54.0,9,1200,0,-4.0,79.0,434.0,5
23082,1,9,3,15,1,1,54.0,9,1200,0,-4.0,83.0,436.0,5
23083,1,9,3,15,8,14,54.0,0,1700,29,-16.0,67.0,454.0,5
23084,1,9,6,13,7,11,54.0,9,2000,0,-4.0,84.0,488.0,5
23085,1,9,3,15,5,9,54.0,9,1200,0,-4.0,82.0,418.0,5
23086,1,9,3,15,6,11,54.0,9,1200,0,-4.0,90.0,470.0,1
23087,1,29,3,16,4,7,56.0,0,1800,29,-27.0,42.0,516.0,5
23088,1,9,3,15,5,10,55.0,9,1200,0,-4.0,0.0,478.0,5
23089,1,9,2,11,2,2,56.0,0,2400,9,-16.0,81.0,516.0,1
23090,1,9,4,16,5,10,53.0,9,2400,19,9.0,77.0,474.0,5
23091,1,9,7,16,6,12,54.0,9,2000,19,1.0,81.0,456.0,5
23092,1,9,4,14,7,11,56.0,0,1700,9,-16.0,60.0,484.0,5
23093,1,9,7,16,1,2,54.0,9,2000,19,1.0,83.0,388.0,1
23094,1,9,6,13,6,9,54.0,9,2000,0,-4.0,80.0,418.0,5
23095,1,9,4,16,4,7,54.0,9,2400,19,9.0,84.0,426.0,1
23096,1,9,2,11,5,5,56.0,0,2400,9,-16.0,81.0,520.0,1
23097,1,9,2,11,1,1,56.0,0,2400,9,-16.0,78.0,462.0,1
23098,1,9,7,16,5,10,56.0,9,2000,19,1.0,74.0,468.0,5
23099,1,19,2,16,3,5,54.0,0,1400,29,-25.0,62.0,442.0,5
23100,1,29,3,16,2,4,56.0,0,1800,29,-27.0,71.0,466.0,5
23101,1,19,2,16,7,14,54.0,0,1400,29,-25.0,51.0,430.0,5
23102,1,9,3,15,3,5,56.0,0,1700,29,-16.0,60.0,454.0,5
23103,1,9,3,15,6,11,56.0,0,1700,29,-16.0,67.0,484.0,5
23104,1,9,6,13,6,8,54.0,9,2000,0,-4.0,79.0,456.0,5
23105,1,9,4,14,7,12,56.0,0,1700,9,-16.0,74.0,502.0,1
23106,1,9,2,11,8,11,51.0,0,2400,9,-16.0,46.0,470.0,5
23107,1,19,2,16,4,7,54.0,0,1400,29,-25.0,50.0,416.0,5
23108,1,19,2,16,1,1,54.0,0,1400,29,-25.0,34.0,436.0,5
23109,1,9,7,16,6,11,56.0,9,2000,19,1.0,78.0,466.0,5
23110,1,9,2,11,6,6,56.0,0,2400,9,-16.0,54.0,434.0,5
23111,1,19,2,16,3,6,53.0,0,1400,29,-25.0,66.0,414.0,5
23112,1,9,4,14,6,10,55.0,0,1700,9,-16.0,61.0,484.0,5
23113,1,9,4,14,4,5,56.0,0,1700,9,-16.0,74.0,452.0,1
23114,1,19,2,16,1,2,54.0,0,1400,29,-25.0,54.0,412.0,5
23115,1,9,4,14,3,3,54.0,0,1700,9,-16.0,56.0,432.0,5
23116,1,9,6,13,7,10,52.0,9,2000,0,-4.0,84.0,428.0,5
23117,1,9,3,15,5,9,55.0,0,1700,29,-16.0,75.0,474.0,5
23118,1,9,3,15,4,7,54.0,9,1200,0,-4.0,87.0,444.0,1
23119,1,9,3,15,7,13,54.0,9,1200,0,-4.0,84.0,416.0,5
23120,1,29,3,16,3,6,56.0,0,1800,29,-27.0,64.0,470.0,5
23121,1,9,2,11,8,10,56.0,0,2400,9,-16.0,71.0,536.0,5
23122,1,19,2,16,7,13,54.0,0,1400,29,-25.0,79.0,496.0,1
23123,1,9,7,16,2,4,56.0,9,2000,19,1.0,66.0,524.0,5
23124,1,29,2,13,7,12,54.0,0,1700,29,-15.0,52.0,456.0,5
23125,1,9,2,11,3,3,56.0,0,2400,9,-16.0,60.0,482.0,5
23126,1,9,4,16,3,5,53.0,9,2400,19,9.0,52.0,476.0,5
23127,1,9,4,14,5,7,56.0,0,1700,9,-16.0,71.0,476.0,1
23128,1,29,3,16,8,16,56.0,0,1800,29,-27.0,68.0,456.0,5
23129,1,29,2,13,8,14,54.0,0,1700,29,-15.0,22.0,432.0,5
23130,1,29,3,16,1,1,56.0,0,1800,29,-27.0,66.0,554.0,5
23131,1,9,3,15,3,5,56.0,9,1200,0,-4.0,73.0,440.0,5
23132,1,9,4,14,2,2,56.0,0,1700,9,-16.0,62.0,486.0,5
23133,1,29,2,13,6,9,52.0,0,1700,29,-15.0,0.0,452.0,5
23134,1,9,3,15,4,8,52.0,9,1200,0,-4.0,76.0,410.0,5
23135,1,9,4,16,3,6,56.0,9,2400,19,9.0,57.0,502.0,5
23136,1,9,3,15,2,3,53.0,9,1200,0,-4.0,63.0,554.0,5
23137,1,9,7,16,8,15,56.0,9,2000,19,1.0,74.0,470.0,5
23138,1,19,2,16,5,10,54.0,0,1400,29,-25.0,54.0,492.0,5
23139,1,29,3,16,1,2,56.0,0,1800,29,-27.0,61.0,470.0,5
23140,1,29,2,13,3,3,54.0,0,1700,29,-15.0,66.0,482.0,1
23141,1,29,3,16,7,13,56.0,0,1800,29,-27.0,81.0,498.0,1
23142,1,29,2,13,8,13,54.0,0,1700,29,-15.0,52.0,426.0,5
23143,1,9,3,15,6,12,51.0,9,1200,0,-4.0,83.0,424.0,5
23144,1,9,4,16,7,13,56.0,9,2400,19,9.0,72.0,516.0,5
23145,1,29,3,16,5,10,56.0,0,1800,29,-27.0,41.0,514.0,5
23146,1,9,7,16,4,8,52.0,9,2000,19,1.0,69.0,484.0,5
23147,1,9,6,13,8,13,54.0,9,2000,0,-4.0,85.0,464.0,1
23148,1,19,2,16,8,15,54.0,0,1400,29,-25.0,79.0,422.0,1
23149,1,29,2,13,6,10,51.0,0,1700,29,-15.0,50.0,464.0,5
23150,1,19,2,16,2,3,53.0,0,1400,29,-25.0,0.0,426.0,5
23151,1,19,2,16,4,8,54.0,0,1400,29,-25.0,67.0,412.0,5
23152,1,9,6,13,4,5,54.0,9,2000,0,-4.0,79.0,436.0,5
23153,1,29,2,13,1,1,52.0,0,1700,29,-15.0,20.0,498.0,5
23154,1,29,2,13,4,6,52.0,0,1700,29,-15.0,68.0,474.0,1
23155,1,19,2,16,5,9,54.0,0,1400,29,-25.0,50.0,424.0,5
23156,1,9,7,16,2,3,54.0,9,2000,19,1.0,77.0,436.0,5
23157,1,9,3,15,1,2,54.0,9,1200,0,-4.0,84.0,472.0,5
23158,1,29,3,16,4,8,56.0,0,1800,29,-27.0,86.0,462.0,1
23159,1,9,4,16,5,9,54.0,9,2400,19,9.0,65.0,452.0,5
23160,1,9,3,15,8,15,56.0,0,1700,29,-16.0,65.0,498.0,5
23161,1,9,4,16,7,14,56.0,9,2400,19,9.0,85.0,432.0,5
23162,1,29,3,16,5,9,56.0,0,1800,29,-27.0,68.0,462.0,5
23163,1,9,3,15,6,10,56.0,0,1700,29,-16.0,50.0,542.0,5
23164,1,9,7,16,3,6,56.0,9,2000,19,1.0,81.0,500.0,5
23165,1,9,3,15,2,2,54.0,0,1700,29,-16.0,75.0,470.0,5
23166,1,9,4,16,6,11,56.0,9,2400,19,9.0,70.0,468.0,5
23167,1,9,4,14,3,4,56.0,0,1700,9,-16.0,67.0,486.0,5
23168,1,9,7,16,8,16,52.0,9,2000,19,1.0,69.0,436.0,5
23169,1,9,6,13,2,2,54.0,9,2000,0,-4.0,70.0,430.0,5
23170,1,29,3,16,2,3,53.0,0,1800,29,-27.0,16.0,488.0,5
23179,1,9,8,12,8,12,52.0,0,1000,9,-16.0,69.0,440.0,5
23180,1,9,8,16,4,8,54.0,0,1150,29,-17.0,95.0,454.0,1
23181,1,9,12,16,7,14,52.0,9,1200,19,1.0,86.0,512.0,5
23182,1,9,12,16,5,9,54.0,9,1200,19,1.0,82.0,454.0,5
