,名前,天気,ラウンド,頭数,馬番,斥量,フィールド,距離,馬場,馬場指数,着差,タイム指数,上り,馬体重,賞金,着順,タイム
7309,1,1,4,13,5,53.0,1.0,1800,1,-7.0,-0.2,93.0,38.0,40.0,760.0,1,113.60000000000001
7310,1,1,6,16,9,57.0,1.0,1200,1,-7.0,-0.2,86.0,37.2,22.0,760.0,1,72.0
7311,1,1,4,13,1,53.0,1.0,1800,1,-7.0,6.1,39.0,44.5,86.0,0.0,13,119.7
7312,1,1,7,9,1,54.0,1.0,2200,1,-9.0,0.4,85.0,35.0,2.0,110.0,4,135.20000000000002
7313,1,1,6,14,6,55.0,1.0,1800,1,-12.0,2.3,69.0,39.7,6.0,0.0,12,114.9
7314,1,1,6,14,1,53.0,1.0,1800,1,-12.0,0.4,87.0,37.6,96.0,110.0,4,113.0
7315,1,1,6,14,12,53.0,1.0,1800,1,-12.0,0.8,84.0,37.7,52.0,0.0,7,113.4
7316,1,1,7,9,6,54.0,1.0,2200,1,-9.0,1.4,78.0,35.6,86.0,0.0,8,136.20000000000002
7317,1,1,7,15,8,49.0,1.0,2200,1,-4.0,3.4,65.0,38.3,90.0,0.0,15,138.4
7318,1,1,6,14,7,53.0,1.0,1800,1,-12.0,1.4,77.0,40.3,84.0,0.0,10,114.0
7319,1,1,6,14,4,54.0,1.0,1800,1,-12.0,0.5,85.0,38.0,60.0,76.0,5,113.10000000000001
7320,1,1,4,13,13,52.0,1.0,1800,1,-7.0,1.2,83.0,38.4,98.0,0.0,7,114.80000000000001
7321,1,1,7,9,3,54.0,1.0,2200,1,-9.0,-0.2,89.0,34.8,6.0,760.0,1,134.8
7322,1,1,7,9,8,57.0,1.0,2200,1,-9.0,0.2,88.0,34.5,80.0,300.0,2,135.0
7323,1,1,8,16,6,55.0,1.0,1400,1,-12.0,0.1,86.0,37.8,90.0,300.0,2,84.60000000000001
7324,1,1,6,14,3,53.0,1.0,1800,1,-12.0,1.6,76.0,39.6,18.0,0.0,11,114.2
7325,1,1,8,16,7,57.0,1.0,1400,1,-12.0,0.8,77.0,36.8,82.0,0.0,10,85.30000000000001
7326,1,1,8,16,4,55.0,1.0,1400,1,-12.0,0.9,76.0,38.0,32.0,0.0,12,85.4
7327,1,1,8,16,1,55.0,1.0,1400,1,-12.0,0.3,83.0,38.0,44.0,76.0,5,84.80000000000001
7328,1,1,7,9,9,52.0,1.0,2200,1,-9.0,1.1,79.0,35.7,58.0,0.0,7,135.9
7329,1,1,6,14,5,52.0,1.0,1800,1,-12.0,-0.3,90.0,37.7,46.0,760.0,1,112.60000000000001
7330,1,1,6,16,3,54.0,1.0,1200,1,-7.0,0.7,76.0,37.7,52.0,0.0,7,72.7
7331,1,1,8,16,15,53.0,1.0,1400,1,-12.0,3.9,41.0,41.2,20.0,0.0,16,88.4
7332,1,1,6,16,6,53.0,1.0,1200,1,-7.0,1.8,61.0,39.8,40.0,0.0,13,73.80000000000001
7333,1,1,7,15,2,52.0,1.0,2200,1,-4.0,0.5,91.0,35.9,78.0,0.0,7,135.5
7334,1,1,8,16,10,54.0,1.0,1400,1,-12.0,1.1,74.0,37.7,38.0,0.0,13,85.60000000000001
7335,1,1,6,14,11,55.0,1.0,1800,1,-12.0,2.7,66.0,41.3,48.0,0.0,14,115.30000000000001
7336,1,1,7,9,2,57.0,1.0,2200,1,-9.0,0.9,81.0,35.2,4.0,76.0,5,135.70000000000002
7337,1,1,4,13,6,55.0,1.0,1800,1,-7.0,0.2,91.0,38.5,64.0,300.0,2,113.80000000000001
7338,1,1,8,16,2,56.0,1.0,1400,1,-12.0,2.7,55.0,39.4,72.0,0.0,14,87.2
7339,1,1,7,15,4,56.0,1.0,2200,1,-4.0,0.5,87.0,36.6,84.0,0.0,8,135.5
7340,1,1,7,15,9,55.0,1.0,2200,1,-4.0,0,95.0,35.0,20.0,300.0,2,135.0
7341,1,1,7,15,10,54.0,1.0,2200,1,-4.0,0.6,88.0,36.3,52.0,0.0,9,135.6
7342,1,1,7,15,13,57.0,1.0,2200,1,-4.0,0.8,87.0,35.8,50.0,0.0,11,135.8
7343,1,1,8,16,11,55.0,1.0,1400,1,-12.0,0.7,79.0,37.3,78.0,0.0,9,85.2
7344,1,1,7,15,7,57.0,1.0,2200,1,-4.0,0.8,88.0,35.8,6.0,0.0,12,135.8
7345,1,1,8,16,13,52.0,1.0,1400,1,-12.0,0.1,86.0,37.4,4.0,190.0,3,84.60000000000001
7346,1,1,7,15,12,54.0,1.0,2200,1,-4.0,0,94.0,35.2,56.0,110.0,4,135.0
7347,1,1,7,15,15,54.0,1.0,2200,1,-4.0,0.8,88.0,36.1,62.0,0.0,10,135.8
7348,1,1,6,16,13,57.0,1.0,1200,1,-7.0,1.7,62.0,39.4,16.0,0.0,12,73.7
7349,1,1,4,13,7,53.0,1.0,1800,1,-7.0,0.3,90.0,39.6,72.0,190.0,3,113.9
7350,1,1,6,14,9,53.0,1.0,1800,1,-12.0,2.5,68.0,39.6,74.0,0.0,13,115.10000000000001
7351,1,1,6,16,12,57.0,1.0,1200,1,-7.0,0.2,83.0,37.4,90.0,190.0,3,72.2
7352,1,1,6,16,5,55.0,1.0,1200,1,-7.0,1.1,71.0,39.1,84.0,0.0,11,73.10000000000001
7353,1,1,6,14,14,55.0,1.0,1800,1,-12.0,0.4,86.0,38.5,64.0,190.0,3,113.0
7354,1,1,7,15,5,55.0,1.0,2200,1,-4.0,0.4,90.0,35.8,26.0,0.0,6,135.4
7355,1,1,4,13,12,53.0,1.0,1800,1,-7.0,3,67.0,40.5,72.0,0.0,12,116.60000000000001
7356,1,1,7,15,3,57.0,1.0,2200,1,-4.0,0.3,90.0,36.1,4.0,76.0,5,135.3
7357,1,1,7,15,6,57.0,1.0,2200,1,-4.0,1.4,80.0,37.3,48.0,0.0,14,136.4
7358,1,1,3,14,5,54.0,1.0,1200,1,-9.0,-0.6,87.0,34.5,64.0,510.0,1,69.2
7359,1,1,1,16,8,53.0,1.0,1200,1,-7.0,2.4,53.0,39.7,26.0,0.0,7,74.4
7360,1,1,2,16,3,55.0,1.0,1600,1,-4.0,0.8,74.0,36.0,64.0,0.0,7,96.7
7361,1,1,1,16,1,55.0,1.0,1200,1,-7.0,3.7,35.0,41.3,66.0,0.0,16,75.7
7362,1,1,2,16,4,54.0,1.0,1800,1,-12.0,0.8,75.0,38.6,70.0,130.0,3,114.30000000000001
7363,1,1,4,14,2,53.0,1.0,2000,1,-9.0,1.5,75.0,35.7,60.0,0.0,8,123.10000000000001
7364,1,1,2,16,2,55.0,1.0,1600,1,-4.0,0.3,79.0,35.7,74.0,130.0,3,96.2
7365,1,1,3,14,7,55.0,1.0,1200,1,-9.0,7.4,-21.0,39.3,46.0,0.0,14,76.60000000000001
7366,1,1,1,16,11,55.0,1.0,1200,1,-7.0,0,86.0,37.5,54.0,200.0,2,72.0
7367,1,1,1,16,15,52.0,1.0,1200,1,-7.0,3.1,43.0,39.8,12.0,0.0,13,75.10000000000001
7368,1,1,2,16,9,54.0,1.0,1600,1,-4.0,-0.3,82.0,36.0,94.0,510.0,1,95.9
7369,1,1,3,14,11,54.0,1.0,1200,1,-9.0,1.9,59.0,36.1,52.0,0.0,11,71.10000000000001
7370,1,1,2,16,1,54.0,1.0,1800,1,-12.0,2.7,58.0,39.6,2.0,0.0,7,116.2
7371,1,1,1,16,6,54.0,1.0,1200,1,-7.0,0,86.0,37.9,36.0,510.0,1,72.0
7372,1,1,4,14,13,54.0,1.0,2000,1,-9.0,0.4,85.0,35.4,46.0,130.0,3,122.00000000000001
7373,1,1,3,14,1,54.0,1.0,1200,1,-9.0,0.6,78.0,34.8,60.0,200.0,2,69.80000000000001
7374,1,1,3,14,12,55.0,1.0,1200,1,-9.0,2.1,56.0,36.3,58.0,0.0,12,71.30000000000001
7375,1,1,3,14,2,55.0,1.0,1200,1,-9.0,1.3,68.0,35.2,20.0,0.0,7,70.5
7376,1,1,1,16,5,54.0,1.0,1200,1,-7.0,3.2,42.0,39.1,40.0,0.0,15,75.2
7377,1,1,3,14,10,55.0,1.0,1200,1,-9.0,3,43.0,37.6,88.0,0.0,13,72.2
7378,1,1,2,16,13,55.0,1.0,1600,1,-4.0,0.8,74.0,37.0,70.0,0.0,6,96.7
7379,1,1,3,14,9,51.0,1.0,1200,1,-9.0,1.3,68.0,35.6,14.0,0.0,6,70.5
7380,1,1,2,16,8,54.0,1.0,1600,1,-4.0,1.8,63.0,36.8,56.0,0.0,15,97.7
7381,1,1,1,16,2,53.0,1.0,1200,1,-7.0,1.7,62.0,38.8,66.0,0.0,6,73.7
7382,1,1,3,14,14,55.0,1.0,1200,1,-9.0,1.7,65.0,35.2,50.0,0.0,10,70.9
7383,1,1,2,16,6,55.0,1.0,1600,1,-4.0,0.3,79.0,36.0,70.0,200.0,2,96.2
7384,1,1,2,16,16,53.0,1.0,1600,1,-4.0,1,72.0,36.6,40.0,0.0,10,96.9
7385,1,1,4,14,11,55.0,1.0,2000,1,-9.0,2.3,67.0,36.7,62.0,0.0,11,123.9
7386,1,1,2,16,7,55.0,1.0,1800,1,-12.0,1.3,70.0,38.9,70.0,77.0,4,114.80000000000001
7387,1,1,2,16,5,52.0,1.0,1600,1,-4.0,1.4,70.0,36.5,18.0,0.0,14,97.30000000000001
7388,1,1,2,16,11,52.0,1.0,1600,1,-4.0,2.1,60.0,38.0,62.0,0.0,16,98.0
7389,1,1,4,14,4,55.0,1.0,2000,1,-9.0,-0.4,88.0,35.3,70.0,510.0,1,121.60000000000001
7390,1,1,2,16,1,51.0,1.0,1600,1,-4.0,0.7,75.0,35.7,58.0,51.0,5,96.60000000000001
7391,1,1,1,16,10,54.0,1.0,1200,1,-7.0,3,44.0,39.3,34.0,0.0,12,75.0
7392,1,1,4,14,7,55.0,1.0,2000,1,-9.0,2,69.0,36.0,62.0,0.0,10,123.60000000000001
7393,1,1,3,14,3,55.0,1.0,1200,1,-9.0,0.7,76.0,34.5,48.0,77.0,4,69.9
7394,1,1,2,16,15,55.0,1.0,1800,1,-12.0,7.3,17.0,44.5,70.0,0.0,15,120.80000000000001
7395,1,1,4,14,3,55.0,1.0,2000,1,-9.0,0.4,84.0,35.5,72.0,200.0,2,122.00000000000001
7396,1,1,2,16,4,54.0,1.0,1600,1,-4.0,0.7,75.0,36.5,38.0,77.0,4,96.60000000000001
7397,1,1,2,16,10,55.0,1.0,1600,1,-4.0,1.1,71.0,36.4,74.0,0.0,11,97.0
7398,1,1,4,14,9,55.0,1.0,2000,1,-9.0,2.7,64.0,37.1,86.0,0.0,13,124.30000000000001
7399,1,1,2,16,13,54.0,1.0,1800,1,-12.0,6.9,21.0,44.8,92.0,0.0,12,120.4
7400,1,1,1,16,13,55.0,1.0,1200,1,-7.0,2.5,51.0,38.8,58.0,0.0,8,74.5
7401,1,1,2,16,3,55.0,1.0,1800,1,-12.0,1.9,65.0,39.2,44.0,0.0,6,115.4
7402,1,1,4,14,5,55.0,1.0,2000,1,-9.0,1.4,77.0,35.6,82.0,0.0,7,123.00000000000001
7403,1,1,2,16,9,55.0,1.0,1800,1,-12.0,7.2,18.0,44.1,2.0,0.0,13,120.7
7404,1,1,2,16,11,54.0,1.0,1800,1,-12.0,1.8,66.0,39.7,88.0,51.0,5,115.30000000000001
7405,1,1,1,16,7,52.0,1.0,1200,1,-7.0,3.2,42.0,39.3,76.0,0.0,14,75.2
7406,1,1,3,14,8,53.0,1.0,1200,1,-9.0,0.7,76.0,35.4,40.0,130.0,3,69.9
7407,1,1,2,16,7,51.0,1.0,1600,1,-4.0,1,73.0,36.0,34.0,0.0,9,96.9
7408,1,1,2,16,14,54.0,1.0,1600,1,-4.0,1.3,69.0,37.1,28.0,0.0,13,97.2
7409,1,1,4,14,6,55.0,1.0,2000,1,-9.0,0.5,85.0,34.7,88.0,77.0,4,122.10000000000001
7410,1,1,2,16,6,55.0,1.0,1800,1,-12.0,3,55.0,40.0,88.0,0.0,8,116.50000000000001
7411,1,1,1,16,14,54.0,1.0,1200,1,-7.0,2.7,49.0,40.4,26.0,0.0,11,74.7
7412,1,1,1,16,9,55.0,1.0,1200,1,-7.0,1.4,67.0,38.2,22.0,51.0,5,73.4
7413,1,1,1,16,4,54.0,1.0,1200,1,-7.0,2.6,50.0,40.2,58.0,0.0,9,74.60000000000001
7414,1,1,1,16,12,51.0,1.0,1200,1,-7.0,2.7,49.0,39.8,76.0,0.0,10,74.7
7415,1,1,4,14,8,55.0,1.0,2000,1,-9.0,1.7,72.0,36.5,4.0,0.0,9,123.30000000000001
7416,1,1,2,16,12,55.0,1.0,1600,1,-4.0,1.3,70.0,36.3,98.0,0.0,12,97.2
7417,1,1,4,14,14,51.0,1.0,2000,1,-9.0,1.2,78.0,35.7,68.0,0.0,6,122.80000000000001
7418,1,1,2,16,8,52.0,1.0,1800,1,-12.0,7.3,17.0,44.4,72.0,0.0,14,120.80000000000001
7419,1,1,4,14,12,54.0,1.0,2000,1,-9.0,2.3,67.0,37.5,80.0,0.0,12,123.9
7420,1,1,2,16,2,55.0,1.0,1800,1,-12.0,3.5,51.0,41.1,80.0,0.0,9,117.00000000000001
7421,1,1,2,16,10,54.0,1.0,1800,1,-12.0,0.3,79.0,38.4,56.0,200.0,2,113.80000000000001
7422,1,1,2,16,15,55.0,1.0,1600,1,-4.0,0.9,73.0,36.4,68.0,0.0,8,96.80000000000001
7423,1,1,1,16,16,55.0,1.0,1200,1,-7.0,0.5,79.0,38.1,54.0,130.0,3,72.5
7424,1,1,2,16,14,54.0,1.0,1800,1,-12.0,9.4,-2.0,45.6,8.0,0.0,16,122.9
7425,1,1,2,16,5,55.0,1.0,1800,1,-12.0,3.7,49.0,40.7,74.0,0.0,11,117.2
7426,1,1,4,14,1,55.0,1.0,2000,1,-9.0,0.7,82.0,35.3,48.0,51.0,5,122.30000000000001
7427,1,1,4,14,10,53.0,1.0,2000,1,-9.0,3,61.0,38.1,16.0,0.0,14,124.60000000000001
7428,1,1,2,16,12,55.0,1.0,1800,1,-12.0,3.6,50.0,40.2,82.0,0.0,10,117.10000000000001
7429,1,1,3,14,13,54.0,1.0,1200,1,-9.0,1.1,71.0,35.5,28.0,51.0,5,70.30000000000001
7430,1,1,3,14,6,54.0,1.0,1200,1,-9.0,1.6,63.0,35.5,42.0,0.0,9,70.80000000000001
7431,1,1,3,14,4,54.0,1.0,1200,1,-9.0,1.6,63.0,35.6,28.0,0.0,8,70.80000000000001
7432,1,1,2,16,16,55.0,1.0,1800,1,-12.0,-0.3,82.0,38.2,84.0,510.0,1,113.5
7433,1,1,1,16,3,55.0,1.0,1200,1,-7.0,1.2,69.0,39.2,84.0,77.0,4,73.2
7434,1,1,3,15,1,54.0,1.0,1200,1,-4.0,-0.4,73.0,35.2,38.0,700.0,1,70.7
7435,1,1,3,15,10,55.0,1.0,1200,1,-4.0,0.4,67.0,35.6,48.0,280.0,2,71.10000000000001
7436,1,1,3,15,9,54.0,1.0,1200,1,-4.0,0.8,61.0,35.3,46.0,180.0,3,71.5
7437,1,1,3,15,5,52.0,1.0,1200,1,-4.0,1,58.0,35.6,4.0,110.0,4,71.7
7438,1,1,3,15,11,51.0,1.0,1200,1,-4.0,1.2,55.0,35.4,6.0,70.0,5,71.9
7439,1,1,3,15,4,54.0,1.0,1200,1,-4.0,1.7,48.0,35.4,22.0,0.0,6,72.4
7440,1,1,3,15,16,54.0,1.0,1200,1,-4.0,1.7,48.0,36.4,62.0,0.0,7,72.4
7441,1,1,3,15,2,52.0,1.0,1200,1,-4.0,1.9,48.0,35.2,10.0,0.0,8,72.60000000000001
7442,1,1,3,15,14,54.0,1.0,1200,1,-4.0,1.9,45.0,36.2,52.0,0.0,9,72.60000000000001
7443,1,1,3,15,8,54.0,1.0,1200,1,-4.0,1.9,45.0,36.0,60.0,0.0,10,72.60000000000001
7444,1,1,3,15,13,55.0,1.0,1200,1,-4.0,2,44.0,36.3,8.0,0.0,11,72.7
7445,1,1,3,15,7,55.0,1.0,1200,1,-4.0,2.8,32.0,36.6,80.0,0.0,12,73.5
7446,1,1,3,15,12,54.0,1.0,1200,1,-4.0,2.8,32.0,37.5,56.0,0.0,13,73.5
7447,1,1,3,15,3,54.0,1.0,1200,1,-4.0,2.8,32.0,36.3,88.0,0.0,14,73.5
7448,1,1,3,15,6,54.0,1.0,1200,1,-4.0,3.1,28.0,37.9,30.0,0.0,15,73.80000000000001
7449,1,1,3,15,15,54.0,1.0,1200,1,-4.0,3.1,0.0,37.9,30.0,0.0,15,73.80000000000001
7450,1,1,5,14,5,55.0,1.0,1800,1,-4.0,-0.2,72.0,35.9,72.0,700.0,1,111.4
7451,1,1,5,14,10,55.0,1.0,1800,1,-4.0,0.2,70.0,36.0,42.0,280.0,2,111.60000000000001
7452,1,1,5,14,11,55.0,1.0,1800,1,-4.0,0.4,68.0,36.1,0.0,180.0,3,111.80000000000001
7453,1,1,5,14,12,55.0,1.0,1800,1,-4.0,0.5,68.0,36.1,76.0,110.0,4,111.9
7454,1,1,5,14,6,55.0,1.0,1800,1,-4.0,0.8,66.0,36.1,72.0,70.0,5,112.2
7455,1,1,5,14,7,55.0,1.0,1800,1,-4.0,0.9,66.0,35.7,80.0,0.0,6,112.30000000000001
7456,1,1,5,14,9,52.0,1.0,1800,1,-4.0,1,64.0,36.0,68.0,0.0,7,112.4
7457,1,1,5,14,3,55.0,1.0,1800,1,-4.0,1.2,63.0,35.7,48.0,0.0,8,112.60000000000001
7458,1,1,5,14,8,55.0,1.0,1800,1,-4.0,1.5,58.0,36.9,42.0,0.0,9,112.9
7459,1,1,5,14,13,54.0,1.0,1800,1,-4.0,1.5,58.0,36.8,88.0,0.0,10,112.9
7460,1,1,5,14,14,52.0,1.0,1800,1,-4.0,1.5,59.0,36.4,60.0,0.0,11,112.9
7461,1,1,5,14,4,54.0,1.0,1800,1,-4.0,3.4,38.0,38.4,66.0,0.0,12,114.80000000000001
7462,1,1,5,14,1,55.0,1.0,1800,1,-4.0,3.6,36.0,38.9,12.0,0.0,13,115.00000000000001
7463,1,1,5,14,2,53.0,1.0,1800,1,-4.0,5.1,22.0,39.0,78.0,0.0,14,116.50000000000001
7464,1,1,5,16,15,54.0,1.0,1600,1,-9.0,0,75.0,35.0,48.0,700.0,1,96.2
7465,1,1,5,16,12,54.0,1.0,1600,1,-9.0,0,76.0,34.7,6.0,280.0,2,96.2
7466,1,1,5,16,7,55.0,1.0,1600,1,-9.0,0.1,72.0,35.6,52.0,180.0,3,96.30000000000001
7467,1,1,5,16,3,55.0,1.0,1600,1,-9.0,0.3,70.0,36.0,58.0,110.0,4,96.5
7468,1,1,5,16,8,55.0,1.0,1600,1,-9.0,0.5,68.0,35.9,64.0,70.0,5,96.7
7469,1,1,5,16,6,54.0,1.0,1600,1,-9.0,0.5,68.0,35.7,86.0,0.0,6,96.7
7470,1,1,5,16,2,54.0,1.0,1600,1,-9.0,0.7,66.0,36.3,74.0,0.0,7,96.9
7471,1,1,5,16,10,54.0,1.0,1600,1,-9.0,0.8,65.0,35.9,38.0,0.0,8,97.0
7472,1,1,5,16,14,54.0,1.0,1600,1,-9.0,1.1,62.0,35.8,92.0,0.0,9,97.30000000000001
7473,1,1,5,16,5,54.0,1.0,1600,1,-9.0,1.1,62.0,35.9,80.0,0.0,10,97.30000000000001
7474,1,1,5,16,16,55.0,1.0,1600,1,-9.0,1.1,63.0,35.8,92.0,0.0,11,97.30000000000001
7475,1,1,5,16,9,55.0,1.0,1600,1,-9.0,1.3,59.0,36.2,62.0,0.0,12,97.5
7476,1,1,5,16,13,53.0,1.0,1600,1,-9.0,1.5,60.0,36.0,76.0,0.0,14,97.7
7477,1,1,5,16,4,55.0,1.0,1600,1,-9.0,2.2,50.0,37.3,90.0,0.0,15,98.4
7478,1,1,5,16,1,54.0,1.0,1600,1,-9.0,3.4,39.0,38.0,34.0,0.0,16,99.60000000000001
7481,1,1,9,9,1,54.0,1.0,2000,1,-6.0,1.8,82.0,36.2,44.0,0.0,8,123.00000000000001
7482,1,1,9,9,6,55.0,1.0,2000,1,-6.0,0.6,95.0,35.3,50.0,240.0,4,121.80000000000001
7483,1,1,9,9,2,55.0,1.0,2000,1,-6.0,2.5,77.0,38.0,88.0,0.0,9,123.7
7484,1,1,9,9,9,55.0,1.0,2000,1,-6.0,0.6,94.0,35.6,18.0,645.6,2,121.80000000000001
7485,1,1,9,9,8,55.0,1.0,2000,1,-6.0,0.8,91.0,35.9,0.0,160.0,5,122.00000000000001
7486,1,1,9,9,3,55.0,1.0,2000,1,-6.0,-0.6,99.0,35.4,64.0,1619.6,1,121.2
7487,1,1,9,9,4,55.0,1.0,2000,1,-6.0,1.7,83.0,37.0,80.0,0.0,7,122.9
7488,1,1,9,9,7,55.0,1.0,2000,1,-6.0,0.6,94.0,35.4,58.0,402.8,3,121.80000000000001
7489,1,1,9,9,5,55.0,1.0,2000,1,-6.0,1.3,87.0,36.4,58.0,0.0,6,122.50000000000001
7506,1,1,10,16,1,53.0,1.0,1200,1,-6.0,1,82.0,35.5,72.0,0.0,15,69.80000000000001
7507,1,1,10,16,11,51.0,1.0,1200,1,-6.0,0.5,90.0,35.1,86.0,0.0,9,69.30000000000001
7508,1,1,10,16,4,51.0,1.0,1200,1,-6.0,1.4,77.0,36.1,48.0,0.0,16,70.2
7509,1,1,10,16,7,53.0,1.0,1200,1,-6.0,0.9,84.0,35.6,88.0,0.0,12,69.7
7510,1,1,10,16,10,55.0,1.0,1200,1,-6.0,0.2,94.0,34.2,14.0,230.0,4,69.0
7511,1,1,10,16,2,53.0,1.0,1200,1,-6.0,0.2,94.0,34.4,2.0,150.0,5,69.0
7512,1,1,10,16,5,52.0,1.0,1200,1,-6.0,0.3,94.0,34.0,50.0,0.0,8,69.10000000000001
7513,1,1,10,16,13,52.0,1.0,1200,1,-6.0,0.7,87.0,35.7,36.0,0.0,11,69.5
7514,1,1,10,16,8,54.0,1.0,1200,1,-6.0,0.1,95.0,34.7,20.0,385.3,3,68.9
7515,1,1,10,16,6,52.0,1.0,1200,1,-6.0,0.9,84.0,35.4,16.0,0.0,13,69.7
7516,1,1,10,16,15,52.0,1.0,1200,1,-6.0,0.6,88.0,35.2,28.0,0.0,10,69.4
7517,1,1,10,16,14,54.0,1.0,1200,1,-6.0,1,82.0,35.9,46.0,0.0,14,69.80000000000001
7518,1,1,10,16,12,56.0,1.0,1200,1,-6.0,0.3,93.0,35.1,74.0,0.0,7,69.10000000000001
7519,1,1,10,16,16,51.0,1.0,1200,1,-6.0,0,97.0,34.5,48.0,1537.1,1,68.80000000000001
7520,1,1,10,16,9,54.0,1.0,1200,1,-6.0,0,97.0,34.0,36.0,610.6,2,68.80000000000001
7521,1,1,10,16,3,54.0,1.0,1200,1,-6.0,0.2,95.0,34.2,6.0,0.0,6,69.0
7522,1,1,11,16,7,53.0,1.0,1600,1,-6.0,0,109.0,34.5,14.0,1853.6,1,93.30000000000001
7523,1,1,11,16,11,57.0,1.0,1600,1,-6.0,1.2,97.0,35.1,76.0,0.0,14,94.5
7524,1,1,11,16,5,57.0,1.0,1600,1,-6.0,0.7,100.0,35.5,72.0,0.0,7,94.0
7525,1,1,11,16,12,55.0,1.0,1600,1,-6.0,0.2,109.0,34.3,74.0,464.8,3,93.5
7526,1,1,11,16,16,55.0,1.0,1600,1,-6.0,1.4,93.0,36.2,84.0,0.0,15,94.7
7527,1,1,11,16,9,55.0,1.0,1600,1,-6.0,2.9,77.0,38.1,46.0,0.0,16,96.2
7528,1,1,11,16,4,57.0,1.0,1600,1,-6.0,0.8,99.0,35.1,78.0,0.0,9,94.10000000000001
7529,1,1,11,16,2,57.0,1.0,1600,1,-6.0,0.8,99.0,35.3,14.0,0.0,11,94.10000000000001
7530,1,1,11,16,15,55.0,1.0,1600,1,-6.0,0.8,99.0,35.7,0.0,0.0,10,94.10000000000001
7531,1,1,11,16,6,57.0,1.0,1600,1,-6.0,0.3,105.0,35.3,18.0,0.0,6,93.60000000000001
7532,1,1,11,16,14,57.0,1.0,1600,1,-6.0,0.2,108.0,34.5,56.0,182.0,5,93.5
7533,1,1,11,16,3,57.0,1.0,1600,1,-6.0,0.7,102.0,34.8,52.0,0.0,8,94.0
7534,1,1,11,16,1,57.0,1.0,1600,1,-6.0,1.1,96.0,35.3,66.0,0.0,13,94.4
7535,1,1,11,16,10,55.0,1.0,1600,1,-6.0,1.1,96.0,35.7,78.0,0.0,12,94.4
7536,1,1,11,16,13,57.0,1.0,1600,1,-6.0,0,110.0,34.4,94.0,739.6,2,93.30000000000001
7537,1,1,11,16,8,55.0,1.0,1600,1,-6.0,0.2,111.0,33.9,68.0,270.0,4,93.5
7545,1,1,10,11,11,57.0,1.0,2000,1,-10.0,0.6,89.0,34.7,2.0,0.0,8,122.00000000000001
7546,1,1,10,11,8,57.0,1.0,2000,1,-10.0,-0.1,94.0,34.3,40.0,1843.1,1,121.4
7547,1,1,10,11,2,55.0,1.0,2000,1,-10.0,0.1,93.0,34.1,52.0,736.6,2,121.50000000000001
7548,1,1,10,11,6,57.0,1.0,2000,1,-10.0,0.5,90.0,34.0,50.0,0.0,7,121.9
7549,1,1,10,11,7,57.0,1.0,2000,1,-10.0,0.2,92.0,34.0,68.0,270.0,4,121.60000000000001
7550,1,1,10,11,5,57.0,1.0,2000,1,-10.0,0.2,92.0,34.7,82.0,463.3,3,121.60000000000001
7551,1,1,10,11,3,55.0,1.0,2000,1,-10.0,0.4,91.0,34.2,66.0,0.0,6,121.80000000000001
7552,1,1,10,11,10,57.0,1.0,2000,1,-10.0,0.6,89.0,34.2,54.0,0.0,9,122.00000000000001
7553,1,1,10,11,4,57.0,1.0,2000,1,-10.0,0.6,89.0,34.0,96.0,0.0,10,122.00000000000001
7554,1,1,10,11,9,57.0,1.0,2000,1,-10.0,1,86.0,34.3,96.0,0.0,11,122.4
7555,1,1,10,11,1,57.0,1.0,2000,1,-10.0,0.4,91.0,34.5,54.0,182.0,5,121.80000000000001
7576,1,1,11,16,7,54.0,1.0,1900,1,-12.0,0.8,97.0,37.9,0.0,0.0,8,118.60000000000001
7577,1,1,11,16,9,55.0,1.0,1900,1,-12.0,0.5,101.0,37.0,4.0,540.0,4,118.30000000000001
7578,1,1,11,16,14,56.0,1.0,1900,1,-12.0,1.6,91.0,38.3,28.0,0.0,12,119.4
7579,1,1,11,16,8,56.0,1.0,1900,1,-12.0,0.7,101.0,36.6,68.0,0.0,7,118.50000000000001
7580,1,1,11,16,2,54.0,1.0,1900,1,-12.0,0.1,103.0,37.0,70.0,1416.4,2,117.9
7581,1,1,11,16,12,56.0,1.0,1900,1,-12.0,1,96.0,37.3,0.0,0.0,10,118.80000000000001
7582,1,1,11,16,1,54.0,1.0,1900,1,-12.0,3.6,74.0,40.7,38.0,0.0,14,121.4
7583,1,1,11,16,11,55.0,1.0,1900,1,-12.0,0.8,97.0,37.5,88.0,0.0,9,118.60000000000001
7584,1,1,11,16,15,54.0,1.0,1900,1,-12.0,-0.1,104.0,36.9,10.0,3657.4,1,117.80000000000001
7585,1,1,11,16,10,54.0,1.0,1900,1,-12.0,4.9,63.0,42.1,70.0,0.0,16,122.7
7586,1,1,11,16,13,53.0,1.0,1900,1,-12.0,3,79.0,40.4,40.0,0.0,13,120.80000000000001
7587,1,1,11,16,5,55.0,1.0,1900,1,-12.0,3.9,71.0,41.2,72.0,0.0,15,121.7
7588,1,1,11,16,6,56.0,1.0,1900,1,-12.0,0.6,99.0,37.7,34.0,360.0,5,118.4
7589,1,1,11,16,3,55.0,1.0,1900,1,-12.0,0.3,102.0,37.0,66.0,908.2,3,118.10000000000001
7590,1,1,11,16,4,56.0,1.0,1900,1,-12.0,0.6,101.0,37.1,92.0,0.0,6,118.4
