現在時刻,予測時刻,オーダー,予測値,MACD_judge,現在価格,tp,sl
2021/04/10/ 12:05:21,2021-03-16 20:15,売り注文,109.164,1,109.145,motikosi,109.253
2021/04/10/ 12:05:21,2021-03-16 20:30,注文無し,109.125,1,109.145,motikosi,109.253
2021/04/10/ 12:05:21,2021-03-16 20:45,注文無し,109.126,1,109.145,motikosi,109.253
2021/04/10/ 12:05:21,2021-03-16 21:00,注文無し,109.123,1,109.145,motikosi,109.253
2021/04/10/ 12:05:21,2021-03-16 21:15,注文無し,109.093,1,109.145,motikosi,109.253
2021/04/10/ 12:05:21,2021-03-16 21:30,注文無し,109.064,1,109.145,motikosi,109.253
2021/04/10/ 12:05:21,2021-03-16 21:45,注文無し,109.027,1,109.145,motikosi,109.253
2021/04/10/ 12:05:21,2021-03-16 22:00,注文無し,108.972,1,109.145,motikosi,109.253
2021/04/10/ 12:05:22,2021-03-16 22:15,注文無し,109.02,1,109.145,motikosi,109.253
2021/04/10/ 12:05:22,2021-03-16 22:30,注文無し,108.974,1,109.145,motikosi,109.253
2021/04/10/ 12:05:22,2021-03-16 22:45,注文無し,108.97,1,109.145,motikosi,109.253
2021/04/10/ 12:05:22,2021-03-16 23:00,注文無し,108.877,1,109.145,motikosi,109.253
2021/04/10/ 12:05:22,2021-03-16 23:15,注文無し,108.839,1,109.145,motikosi,109.253
2021/04/10/ 12:05:22,2021-03-16 23:30,注文無し,108.801,1,109.145,motikosi,109.253
2021/04/10/ 12:05:22,2021-03-16 23:45,買い注文,108.826,1,108.85799999999999,108.895,108.74999999999999
2021/04/10/ 12:05:22,2021-03-17 00:00,買い注文,108.849,0,108.82600000000001,108.86300000000001,108.718
2021/04/10/ 12:05:23,2021-03-17 00:15,売り注文,108.825,0,108.867,motikosi,108.97500000000001
2021/04/10/ 12:05:23,2021-03-17 00:30,注文無し,108.865,0,108.867,motikosi,108.97500000000001
2021/04/10/ 12:05:23,2021-03-17 00:45,注文無し,108.898,0,108.867,motikosi,108.97500000000001
2021/04/10/ 12:05:23,2021-03-17 01:00,注文無し,108.971,0,108.867,motikosi,108.97500000000001
2021/04/10/ 12:05:23,2021-03-17 01:15,買い注文,109.025,0,109.068,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:23,2021-03-17 01:30,注文無し,109.04,0,109.068,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:23,2021-03-17 01:45,売り注文,108.986,0,108.97900000000001,motikosi,109.08700000000002
2021/04/10/ 12:05:23,2021-03-17 02:00,売り注文,108.978,0,109.021,motikosi,109.129
2021/04/10/ 12:05:24,2021-03-17 02:15,注文無し,109.001,0,109.021,motikosi,109.129
2021/04/10/ 12:05:24,2021-03-17 02:30,売り注文,108.995,1,109.03099999999999,108.99399999999999,109.139
2021/04/10/ 12:05:24,2021-03-17 02:45,売り注文,108.989,1,108.955,motikosi,109.063
2021/04/10/ 12:05:24,2021-03-17 03:00,売り注文,108.947,0,108.943,motikosi,109.051
2021/04/10/ 12:05:24,2021-03-17 03:15,売り注文,108.937,0,108.97999999999999,motikosi,109.088
2021/04/10/ 12:05:24,2021-03-17 03:30,買い注文,108.976,1,109.012,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:24,2021-03-17 03:45,買い注文,108.978,0,108.97200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:24,2021-03-17 04:00,売り注文,108.959,0,108.991,motikosi,109.099
2021/04/10/ 12:05:25,2021-03-17 04:15,買い注文,108.975,0,109.006,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:25,2021-03-17 04:30,売り注文,108.971,0,108.99300000000001,motikosi,109.10100000000001
2021/04/10/ 12:05:25,2021-03-17 04:45,買い注文,108.977,1,109.00399999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:25,2021-03-17 05:00,買い注文,108.981,1,108.98200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:25,2021-03-17 05:15,売り注文,108.956,0,108.968,motikosi,109.07600000000001
2021/04/10/ 12:05:25,2021-03-17 05:30,売り注文,108.954,0,108.982,motikosi,109.09
2021/04/10/ 12:05:25,2021-03-17 05:45,買い注文,108.973,0,108.988,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:25,2021-03-17 06:00,買い注文,108.979,0,109.007,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:25,2021-03-17 06:15,買い注文,109.001,0,109.01700000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:26,2021-03-17 06:30,売り注文,108.992,0,108.997,motikosi,109.105
2021/04/10/ 12:05:26,2021-03-17 06:45,売り注文,108.983,0,108.997,motikosi,109.105
2021/04/10/ 12:05:26,2021-03-17 07:00,注文無し,108.983,1,108.996,予測値が同じためオーダーしない,予測値が同じためオーダーしない
2021/04/10/ 12:05:26,2021-03-17 07:15,売り注文,108.981,0,108.991,motikosi,109.099
2021/04/10/ 12:05:26,2021-03-17 07:30,売り注文,108.98,0,108.998,motikosi,109.10600000000001
2021/04/10/ 12:05:26,2021-03-17 07:45,買い注文,108.987,0,109.014,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:26,2021-03-17 08:00,買い注文,108.994,1,109.006,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:26,2021-03-17 08:15,注文無し,108.994,1,108.99499999999999,予測値が同じためオーダーしない,予測値が同じためオーダーしない
2021/04/10/ 12:05:27,2021-03-17 08:30,売り注文,108.99,0,108.99499999999999,motikosi,109.103
2021/04/10/ 12:05:27,2021-03-17 08:45,買い注文,108.991,0,109.012,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:27,2021-03-17 09:00,注文無し,109.005,0,109.012,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:27,2021-03-17 09:15,注文無し,109.025,0,109.012,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:27,2021-03-17 09:30,注文無し,109.03,0,109.012,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:27,2021-03-17 09:45,注文無し,109.031,0,109.012,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:27,2021-03-17 10:00,注文無し,109.062,0,109.012,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:27,2021-03-17 10:15,注文無し,109.071,0,109.012,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:28,2021-03-17 10:30,注文無し,109.096,0,109.012,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:28,2021-03-17 10:45,注文無し,109.112,0,109.012,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:28,2021-03-17 11:00,注文無し,109.123,0,109.012,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:28,2021-03-17 11:15,注文無し,109.134,0,109.012,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:28,2021-03-17 11:30,買い注文,109.139,0,109.13799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:28,2021-03-17 11:45,売り注文,109.13,1,109.147,109.11,109.25500000000001
2021/04/10/ 12:05:28,2021-03-17 12:00,注文無し,109.129,1,109.147,109.11,109.25500000000001
2021/04/10/ 12:05:28,2021-03-17 12:15,売り注文,109.104,1,109.11900000000001,motikosi,109.22700000000002
2021/04/10/ 12:05:29,2021-03-17 12:30,売り注文,109.102,1,109.095,motikosi,109.203
2021/04/10/ 12:05:29,2021-03-17 12:45,売り注文,109.084,1,109.081,motikosi,109.18900000000001
2021/04/10/ 12:05:29,2021-03-17 13:00,売り注文,109.07,1,109.072,motikosi,109.18
2021/04/10/ 12:05:29,2021-03-17 13:15,買い注文,109.072,1,109.086,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:29,2021-03-17 13:30,買い注文,109.086,1,109.09299999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:29,2021-03-17 13:45,買い注文,109.087,1,109.088,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:29,2021-03-17 14:00,買い注文,109.092,1,109.098,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:29,2021-03-17 14:15,売り注文,109.089,0,109.087,motikosi,109.19500000000001
2021/04/10/ 12:05:30,2021-03-17 14:30,注文無し,109.096,0,109.087,motikosi,109.19500000000001
2021/04/10/ 12:05:30,2021-03-17 14:45,買い注文,109.109,0,109.126,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:30,2021-03-17 15:00,注文無し,109.13,0,109.126,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:30,2021-03-17 15:15,注文無し,109.133,0,109.126,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:30,2021-03-17 15:30,買い注文,109.162,1,109.17399999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:30,2021-03-17 15:45,買い注文,109.163,1,109.13799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:30,2021-03-17 16:00,売り注文,109.115,1,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:30,2021-03-17 16:15,注文無し,109.089,1,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:31,2021-03-17 16:30,注文無し,109.1,0,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:31,2021-03-17 16:45,注文無し,109.112,0,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:31,2021-03-17 17:00,注文無し,109.141,1,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:31,2021-03-17 17:15,注文無し,109.136,0,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:31,2021-03-17 17:30,注文無し,109.132,1,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:31,2021-03-17 17:45,注文無し,109.147,1,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:31,2021-03-17 18:00,注文無し,109.135,1,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:31,2021-03-17 18:15,注文無し,109.129,1,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:32,2021-03-17 18:30,注文無し,109.117,1,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:32,2021-03-17 18:45,注文無し,109.126,1,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:32,2021-03-17 19:00,注文無し,109.107,1,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:32,2021-03-17 19:15,注文無し,109.082,1,109.093,motikosi,109.20100000000001
2021/04/10/ 12:05:32,2021-03-17 19:30,売り注文,109.076,1,109.091,motikosi,109.199
2021/04/10/ 12:05:32,2021-03-17 19:45,買い注文,109.086,1,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:32,2021-03-17 20:00,注文無し,109.061,1,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:32,2021-03-17 20:15,注文無し,109.037,0,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:32,2021-03-17 20:30,注文無し,109.068,0,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:33,2021-03-17 20:45,注文無し,109.126,0,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:33,2021-03-17 21:00,注文無し,109.177,0,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:33,2021-03-17 21:15,注文無し,109.187,0,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:33,2021-03-17 21:30,注文無し,109.179,0,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:33,2021-03-17 21:45,注文無し,109.181,0,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:33,2021-03-17 22:00,注文無し,109.2,0,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:33,2021-03-17 22:15,注文無し,109.215,1,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:34,2021-03-17 22:30,注文無し,109.176,1,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:34,2021-03-17 22:45,注文無し,109.161,1,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:34,2021-03-17 23:00,注文無し,109.158,1,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:34,2021-03-17 23:15,注文無し,109.153,0,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:34,2021-03-17 23:30,注文無し,109.151,1,109.08,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:34,2021-03-17 23:45,買い注文,109.18,1,109.184,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:34,2021-03-18 00:00,売り注文,109.155,0,109.143,motikosi,109.251
2021/04/10/ 12:05:34,2021-03-18 00:15,売り注文,109.152,0,109.193,motikosi,109.301
2021/04/10/ 12:05:35,2021-03-18 00:30,買い注文,109.189,0,109.22099999999999,motikosi,109.329
2021/04/10/ 12:05:35,2021-03-18 00:45,買い注文,109.204,0,109.23200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:35,2021-03-18 01:00,注文無し,109.219,0,109.23200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:35,2021-03-18 01:15,買い注文,109.241,1,109.256,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:35,2021-03-18 01:30,売り注文,109.226,0,109.217,motikosi,109.325
2021/04/10/ 12:05:35,2021-03-18 01:45,買い注文,109.24,0,109.302,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:35,2021-03-18 02:00,買い注文,109.286,1,109.31,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:35,2021-03-18 02:15,売り注文,109.272,1,109.247,motikosi,109.355
2021/04/10/ 12:05:35,2021-03-18 02:30,売り注文,109.226,1,109.241,motikosi,109.349
2021/04/10/ 12:05:36,2021-03-18 02:45,買い注文,109.234,1,109.256,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:36,2021-03-18 03:00,買い注文,109.245,1,109.255,motikosi,109.363
2021/04/10/ 12:05:36,2021-03-18 03:15,注文無し,109.242,1,109.255,motikosi,109.363
2021/04/10/ 12:05:36,2021-03-18 03:30,注文無し,109.249,1,109.255,motikosi,109.363
2021/04/10/ 12:05:36,2021-03-18 03:45,注文無し,109.174,1,109.255,motikosi,109.363
2021/04/10/ 12:05:36,2021-03-18 04:00,注文無し,108.986,1,109.255,motikosi,109.363
2021/04/10/ 12:05:36,2021-03-18 04:15,注文無し,108.947,1,109.255,motikosi,109.363
2021/04/10/ 12:05:36,2021-03-18 04:30,注文無し,108.828,1,109.255,motikosi,109.363
2021/04/10/ 12:05:37,2021-03-18 04:45,注文無し,108.831,1,109.255,motikosi,109.363
2021/04/10/ 12:05:37,2021-03-18 05:00,買い注文,108.845,1,108.835,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:37,2021-03-18 05:15,売り注文,108.795,1,108.843,motikosi,108.95100000000001
2021/04/10/ 12:05:37,2021-03-18 05:30,買い注文,108.834,1,108.882,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:37,2021-03-18 05:45,買い注文,108.857,1,108.875,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:37,2021-03-18 06:00,売り注文,108.849,1,108.86099999999999,motikosi,108.969
2021/04/10/ 12:05:37,2021-03-18 06:15,売り注文,108.834,0,108.841,motikosi,108.949
2021/04/10/ 12:05:38,2021-03-18 06:30,売り注文,108.819,0,108.83800000000001,motikosi,108.94600000000001
2021/04/10/ 12:05:38,2021-03-18 06:45,買い注文,108.839,0,108.88799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:38,2021-03-18 07:00,買い注文,108.856,0,108.868,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:38,2021-03-18 07:15,売り注文,108.844,0,108.871,motikosi,108.979
2021/04/10/ 12:05:38,2021-03-18 07:30,売り注文,108.842,1,108.86,108.823,108.968
2021/04/10/ 12:05:38,2021-03-18 07:45,売り注文,108.829,1,108.804,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:38,2021-03-18 08:00,売り注文,108.774,0,108.701,motikosi,108.809
2021/04/10/ 12:05:38,2021-03-18 08:15,売り注文,108.724,0,108.786,108.82300000000001,108.678
2021/04/10/ 12:05:39,2021-03-18 08:30,買い注文,108.787,0,108.859,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:39,2021-03-18 08:45,買い注文,108.831,0,108.86,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:39,2021-03-18 09:00,買い注文,108.838,0,108.84100000000001,108.87800000000001,108.733
2021/04/10/ 12:05:39,2021-03-18 09:15,注文無し,108.832,0,108.84100000000001,108.87800000000001,108.733
2021/04/10/ 12:05:39,2021-03-18 09:30,注文無し,108.859,0,108.84100000000001,108.87800000000001,108.733
2021/04/10/ 12:05:39,2021-03-18 09:45,注文無し,108.908,0,108.84100000000001,108.87800000000001,108.733
2021/04/10/ 12:05:39,2021-03-18 10:00,注文無し,108.904,0,108.84100000000001,108.87800000000001,108.733
2021/04/10/ 12:05:39,2021-03-18 10:15,注文無し,108.915,0,108.84100000000001,108.87800000000001,108.733
2021/04/10/ 12:05:40,2021-03-18 10:30,注文無し,108.926,0,108.84100000000001,108.87800000000001,108.733
2021/04/10/ 12:05:40,2021-03-18 10:45,注文無し,108.974,0,108.84100000000001,108.87800000000001,108.733
2021/04/10/ 12:05:40,2021-03-18 11:00,買い注文,109.032,0,109.079,109.116,108.97099999999999
2021/04/10/ 12:05:40,2021-03-18 11:15,注文無し,109.079,0,109.079,109.116,108.97099999999999
2021/04/10/ 12:05:40,2021-03-18 11:30,売り注文,109.071,0,109.05900000000001,motikosi,109.16700000000002
2021/04/10/ 12:05:40,2021-03-18 11:45,売り注文,109.055,0,109.076,motikosi,109.184
2021/04/10/ 12:05:40,2021-03-18 12:00,売り注文,109.054,0,109.05499999999999,motikosi,109.163
2021/04/10/ 12:05:40,2021-03-18 12:15,注文無し,109.04,0,109.05499999999999,motikosi,109.163
2021/04/10/ 12:05:41,2021-03-18 12:30,注文無し,109.046,1,109.05499999999999,motikosi,109.163
2021/04/10/ 12:05:41,2021-03-18 12:45,注文無し,108.972,1,109.05499999999999,motikosi,109.163
2021/04/10/ 12:05:41,2021-03-18 13:00,売り注文,108.762,1,108.746,motikosi,108.854
2021/04/10/ 12:05:41,2021-03-18 13:15,注文無し,108.75,1,108.746,motikosi,108.854
2021/04/10/ 12:05:41,2021-03-18 13:30,買い注文,108.805,0,108.87,108.90700000000001,108.762
2021/04/10/ 12:05:41,2021-03-18 13:45,買い注文,108.902,0,108.978,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:41,2021-03-18 14:00,買い注文,108.96,0,108.978,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:05:41,2021-03-18 14:15,売り注文,108.949,1,108.947,motikosi,109.055
2021/04/10/ 12:05:42,2021-03-18 14:30,売り注文,108.917,0,108.91900000000001,motikosi,109.02700000000002
2021/04/10/ 12:05:42,2021-03-18 14:45,売り注文,108.9,1,108.929,108.892,109.037
2021/04/10/ 12:05:42,2021-03-18 15:00,売り注文,108.886,1,108.867,motikosi,108.97500000000001
2021/04/10/ 12:05:42,2021-03-18 15:15,売り注文,108.835,1,108.873,motikosi,108.98100000000001
2021/04/10/ 12:05:42,2021-03-18 15:30,買い注文,108.839,1,108.869,ポジション持ち越し,ポジション持ち越し
